Departure,Return,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2022-02-10 9:00,2022-02-10 9:00,0177 Quebec & 1st,0153 Arbutus Greenway & Fir,365 Standard,4371,1267,3710,3853,9,11,0,0
2022-02-10 9:00,2022-02-10 9:00,0206 8th & Scotia,0255 18th & Main,365 Corporate Standard Renewal,1645,578,3513,3661,9,9,0,0
2022-02-10 9:00,2022-02-10 9:00,0006 Olympic Village Station,0027 Beatty & Nelson,365 Standard,1180,248,3568,3636,8,7,0,0
2022-02-10 9:00,2022-02-10 9:00,0040 Cardero & Davie,0099 Vancouver Art Gallery - North Plaza,30 Day Pass,2231,770,3940,4122,9,11,0,0
2022-02-10 9:00,2022-02-10 9:00,0213 Pender & Gore,0012 Dunsmuir & Richards,30 Day Pass,1488,610,3687,3698,6,9,0,0
2022-02-10 9:00,2022-02-10 9:00,0213 Pender & Gore,0012 Dunsmuir & Richards,30 Day Pass,1478,590,3723,3816,8,8,0,0
2022-02-10 9:00,2022-02-10 9:00,0050 Bute & Comox,0122 Haro & Denman,365 Standard,1165,282,3715,3871,9,10,0,0
2022-02-10 9:00,2022-02-10 9:00,0166 Alder & 11th,0287 Carolina & Great Northern Way,30 Day Pass,3990,1052,3505,3566,8,9,0,0
2022-02-10 9:00,2022-02-10 9:00,0037 Hornby & Nelson,0008 8th & Ash,30 Day Pass,2321,520,3655,3860,9,11,0,0
2022-02-10 9:00,2022-02-10 9:00,0153 Arbutus Greenway & Fir,0002 Burrard Station (Melville & Dunsmuir),365 Corporate Plus Renewal,3477,858,3557,3790,8,9,0,0
2022-02-10 9:00,2022-02-10 9:00,0166 Alder & 11th,0166 Alder & 11th,30 Day Pass,0,17,3507,3597,8,7,0,0
2022-02-10 9:00,2022-02-10 9:00,0244 10th & Commercial,0222 Adanac & McLean,30 Day Pass,2223,600,3702,3776,9,10,0,0
2022-02-10 9:00,2022-02-10 9:00,0129 Richards & Robson,0006 Olympic Village Station,365 Corporate Standard,1943,482,3629,3739,9,11,0,0
2022-02-10 9:00,2022-02-10 9:00,0039 Helmcken & Burrard,0073 Ontario & 5th,30 Day Pass,3013,852,3631,3781,9,11,0,0
2022-02-10 9:00,2022-02-10 9:00,0041 Cardero & Robson,0040 Cardero & Davie,365 Corporate Plus Renewal,684,215,3684,3734,9,10,0,0
2022-02-10 9:00,2022-02-10 9:00,0119 3rd & Quebec,0034 Cordova & Bute,365 Plus,3389,807,3993,4171,9,11,0,0
2022-02-10 9:00,2022-02-10 9:00,0088 Harwood & Bute,0037 Hornby & Nelson,30 Day Pass,1102,357,3843,4030,8,10,0,0
2022-02-10 9:00,2022-02-10 9:00,0032 Comox & Denman,0140 Burrard & 7th,365 Standard,3714,1118,3795,3950,9,10,0,0
2022-02-10 9:00,2022-02-10 9:00,0040 Cardero & Davie,0129 Richards & Robson,365 Corporate Plus,2248,633,3905,3947,8,10,0,0
2022-02-10 9:00,2022-02-10 9:00,0084 Beach & Broughton,0011 Ontario & Seawall,365 Corporate Standard Renewal,4292,920,3557,3792,8,11,0,0
2022-02-10 9:00,2022-02-10 9:00,0088 Harwood & Bute,0230 Alexander & Railway,365 Standard,4553,1158,3827,3989,8,10,0,0
2022-02-10 9:00,2022-02-10 9:00,0040 Cardero & Davie,0034 Cordova & Bute,365 Standard,1735,465,3768,3955,9,10,0,0
2022-02-10 9:00,2022-02-10 9:00,0088 Harwood & Bute,0069 7th & Granville,365 Plus,3030,762,3468,3582,9,9,0,0
2022-02-10 9:00,2022-02-10 9:00,0166 Alder & 11th,0165 Columbia & 5th,365 Plus,2150,488,3847,4030,8,8,0,0
2022-02-10 9:00,2022-02-10 9:00,0092 Chilco & Barclay,0012 Dunsmuir & Richards,365 Day Founding Plus,2858,921,3918,4108,8,8,0,0
2022-02-10 9:00,2022-02-10 9:00,0040 Cardero & Davie,0037 Hornby & Nelson,30 Day Pass,1396,386,3705,3821,8,11,0,0
2022-02-10 9:00,2022-02-10 9:00,0212 Union & Dunlevy,0222 Adanac & McLean,Community Pass,1694,436,3479,3694,10,12,0,0
2022-02-10 9:00,2022-02-10 9:00,0231 Napier & Commercial,0242 8th & Commercial,365 Standard,1647,413,3700,3868,8,8,0,0
2022-02-10 9:00,2022-02-10 9:00,0006 Olympic Village Station,0017 Marinaside & Davie,365 Corporate Plus Renewal,1435,433,3465,3671,8,8,0,0
2022-02-10 9:00,2022-02-10 10:00,0190 Melville & Bute,0278 15th & Victoria (Trout Lake),365 Day Pass Plus SALE,0,1982,3549,3587,8,7,0,0
2022-02-10 9:00,2022-02-10 10:00,0207 Alberni & Jervis,0209 Stanley Park - Information Booth,365 Corporate Plus Renewal,1790,561,3647,3810,9,10,0,0
2022-02-10 9:00,2022-02-10 10:00,0011 Ontario & Seawall,0057 Marinaside & Cooperage,365 Standard,1723,452,3940,4106,8,10,0,0
2022-02-10 9:00,2022-02-10 10:00,0107 8th & Ontario,0021 Cordova & Granville,365 Plus,3657,1117,3713,3892,9,8,0,0
2022-02-10 9:00,2022-02-10 10:00,0190 Melville & Bute,0092 Chilco & Barclay,30 Day Pass,2789,1144,3887,4059,8,9,0,0
2022-02-10 9:00,2022-02-10 10:00,0197 1st & Scotia,0055 Keefer & Columbia,365 Standard,1500,374,3665,3748,8,10,0,0
2022-02-10 9:00,2022-02-10 10:00,0255 18th & Main,0206 8th & Scotia,365 Corporate Standard Renewal,1600,454,3513,3666,9,9,0,0
2022-02-10 9:00,2022-02-10 10:00,0028 Davie & Beach,0044 Pacific & Richards,365 Standard,2205,510,3913,4126,9,11,0,0
2022-02-10 9:00,2022-02-10 10:00,0201 Shaw Tower,0006 Olympic Village Station,365 Corporate Plus Renewal,3440,942,3808,4008,8,10,0,0
2022-02-10 9:00,2022-02-10 14:00,0101 Stanley Park - Vancouver Aquarium,0101 Stanley Park - Vancouver Aquarium,24 Hour,0,16494,3444,3487,8,8,0,0
2022-02-10 10:00,2022-02-10 10:00,0034 Cordova & Bute,0021 Cordova & Granville,Archived Monthly Standard,753,233,3860,3948,8,10,0,0
2022-02-10 10:00,2022-02-10 10:00,0037 Hornby & Nelson,0063 Robson & Granville,365 Standard,465,165,3669,3800,8,7,0,0
2022-02-10 10:00,2022-02-10 10:00,0039 Helmcken & Burrard,0104 Stanley Park - Second Beach South,365 Plus,2817,661,3735,3919,9,10,0,0
2022-02-10 10:00,2022-02-10 10:00,0140 Burrard & 7th,0032 Comox & Denman,365 Standard,3759,977,3843,3982,9,11,0,0
2022-02-10 10:00,2022-02-10 10:00,0137 Beach & Seymour,0148 Creekside Park North,30 Day Pass,2646,707,3610,3771,8,10,0,0
2022-02-10 10:00,2022-02-10 10:00,0047 Chilco & Beach,0104 Stanley Park - Second Beach South,24 Hour,951,565,3563,3626,8,8,0,0
2022-02-10 10:00,2022-02-10 10:00,0089 Burrard & Drake,0024 Hornby & Pender,365 Standard,1541,412,3653,3879,9,10,0,0
2022-02-10 10:00,2022-02-10 10:00,0096 Nicola & Robson,0016 Pender & Burrard,365 Standard,1196,458,3852,4011,8,9,0,0
2022-02-10 10:00,2022-02-10 10:00,0187 Bute & Davie,0122 Haro & Denman,365 Standard,1396,259,3847,3934,9,11,0,0
2022-02-10 10:00,2022-02-10 10:00,0035 Coal Harbour Community Centre,0014 Canada Place,365 Standard,1372,364,3795,4059,8,9,0,0
2022-02-10 10:00,2022-02-10 10:00,0252 Woodland & Graveley,0232 Britannia Parking Lot,Community Pass,1047,278,3803,3911,9,10,0,0
2022-02-10 10:00,2022-02-10 10:00,0192 7th &  Alder,0069 7th & Granville,30 Day Pass,541,165,3627,3702,9,10,0,0
2022-02-10 10:00,2022-02-10 10:00,0193 Science World,0073 Ontario & 5th,365 Day Founding Standard,896,467,3648,3871,9,10,0,0
2022-02-10 10:00,2022-02-10 10:00,0126 Thurlow & Pendrell,0063 Robson & Granville,365 Corporate Plus Renewal,0,463,3520,3576,9,8,0,0
2022-02-10 10:00,2022-02-10 10:00,0048 Comox & Broughton,0035 Coal Harbour Community Centre,365 Standard,908,214,3974,4066,9,10,0,0
2022-02-10 10:00,2022-02-10 10:00,0014 Canada Place,0063 Robson & Granville,24 Hour,3644,1360,3847,3935,9,10,0,0
2022-02-10 10:00,2022-02-10 10:00,0239 Grant & Commercial,0223 Commercial & Adanac,365 Day Pass Standard SALE,798,212,3753,3868,9,10,0,0
2022-02-10 10:00,2022-02-10 10:00,0192 7th &  Alder,0192 7th &  Alder,365 Plus,2158,2243,3750,3868,8,8,0,0
2022-02-10 10:00,2022-02-10 10:00,0048 Comox & Broughton,0005 Dunsmuir & Beatty,365 Plus,2658,806,3637,3755,8,10,0,0
2022-02-10 10:00,2022-02-10 10:00,0058 Homer & Smithe,0193 Science World,30 Day Pass,2407,695,3621,3594,9,10,0,0
2022-02-10 10:00,2022-02-10 10:00,0187 Bute & Davie,0123 Georgia & Thurlow,30 Day Pass,1008,302,3779,3887,8,10,0,0
2022-02-10 10:00,2022-02-10 10:00,0187 Bute & Davie,0037 Hornby & Nelson,365 Standard,957,307,3671,3818,8,7,0,0
2022-02-10 10:00,2022-02-10 10:00,0166 Alder & 11th,0192 7th &  Alder,365 Plus,422,210,3616,3700,9,9,0,0
2022-02-10 10:00,2022-02-10 10:00,0066 Anderson & 2nd,0010 Stamps Landing,Community Pass,1968,613,3792,3961,9,11,0,0
2022-02-10 10:00,2022-02-10 10:00,0084 Beach & Broughton,0064 Expo & Smithe,365 Standard,2542,889,3779,4026,8,9,0,0
2022-02-10 10:00,2022-02-10 10:00,0222 Adanac & McLean,0002 Burrard Station (Melville & Dunsmuir),365 Corporate Plus Renewal,4184,2288,3795,3932,9,9,0,0
2022-02-10 10:00,2022-02-10 10:00,0044 Pacific & Richards,0026 Beatty & Robson,365 Standard,1421,543,4050,4142,9,10,0,0
2022-02-10 10:00,2022-02-10 10:00,0981 Workshop - Service Complete,0981 Workshop - Service Complete,VIP,0,157,3860,3876,22,22,46,1
2022-02-10 10:00,2022-02-10 10:00,0186 10th & Kingsway,0170 8th & Yukon,365 Day Pass Plus SALE,1384,427,3951,4008,9,10,0,0
2022-02-10 10:00,2022-02-10 10:00,0140 Burrard & 7th,0069 7th & Granville,365 Day Founding Plus,592,312,3597,3744,9,9,0,0
2022-02-10 10:00,2022-02-10 10:00,0088 Harwood & Bute,0030 Abbott & Cordova,365 Plus,3069,877,3449,3744,8,11,0,0
2022-02-10 10:00,2022-02-10 10:00,0084 Beach & Broughton,0011 Ontario & Seawall,365 Day Founding Plus,4345,968,3800,3976,9,9,0,0
2022-02-10 10:00,2022-02-10 10:00,0088 Harwood & Bute,0024 Hornby & Pender,365 Plus,1990,740,3911,4043,8,7,0,0
2022-02-10 10:00,2022-02-10 10:00,0250 Woodland & 4th,0242 8th & Commercial,365 Standard,667,356,3647,3679,9,8,0,0
2022-02-10 10:00,2022-02-10 10:00,0174 1st & Manitoba,0236 Keith & 6th,365 Standard,2372,512,3627,3869,9,12,0,0
2022-02-10 10:00,2022-02-10 10:00,0282 14th & Fraser,0222 Adanac & McLean,30 Day Pass,3810,842,3698,3895,8,11,0,0
2022-02-10 10:00,2022-02-10 10:00,0028 Davie & Beach,0139 Burrard & 4th,365 Plus,3246,1102,4034,4200,9,10,0,0
2022-02-10 10:00,2022-02-10 10:00,0087 Broughton & Burnaby,0052 Cambie & Water,365 Standard,3007,1025,3835,3997,8,8,0,0
2022-02-10 10:00,2022-02-10 10:00,0191 7th & Laurel,0123 Georgia & Thurlow,365 Corporate Standard Renewal,3514,957,3568,3739,8,10,0,0
2022-02-10 10:00,2022-02-10 11:00,0030 Abbott & Cordova,0171 5th & Yukon,365 Corporate Plus Renewal,3146,694,3784,3935,9,10,0,0
2022-02-10 10:00,2022-02-10 11:00,0069 7th & Granville,0058 Homer & Smithe,365 Standard,5929,2542,3911,3955,8,10,59,1
2022-02-10 10:00,2022-02-10 11:00,0230 Alexander & Railway,0052 Cambie & Water,365 Plus,1441,372,3531,3682,8,11,0,0
2022-02-10 10:00,2022-02-10 11:00,0069 7th & Granville,0037 Hornby & Nelson,365 Plus,2270,544,3655,3800,8,10,0,0
2022-02-10 10:00,2022-02-10 11:00,0193 Science World,0058 Homer & Smithe,30 Day Pass,2074,568,3681,3798,8,10,0,0
2022-02-10 10:00,2022-02-10 11:00,0010 Stamps Landing,0055 Keefer & Columbia,365 Standard,2280,555,3863,4001,9,11,0,0
2022-02-10 10:00,2022-02-10 11:00,0104 Stanley Park - Second Beach South,0103 Stanley Park - Third Beach Parking Lot,24 Hour,2048,1176,3898,4032,8,9,0,0
2022-02-10 10:00,2022-02-10 11:00,0006 Olympic Village Station,0191 7th & Laurel,Community Pass,1743,1252,3550,3621,8,9,0,0
2022-02-10 10:00,2022-02-10 11:00,0071 14th & Granville,0108 1st & Chestnut,365 Plus,1845,3360,3421,3333,8,9,0,0
2022-02-10 10:00,2022-02-10 11:00,0047 Chilco & Beach,0103 Stanley Park - Third Beach Parking Lot,24 Hour,2975,1804,3808,3971,8,7,0,0
2022-02-10 10:00,2022-02-10 11:00,0092 Chilco & Barclay,0173 1st & Columbia,365 Plus,6707,2412,3684,3898,9,9,0,0
2022-02-10 10:00,2022-02-10 12:00,0082 Richards & Davie,0082 Richards & Davie,30 Day Pass,17591,4583,3802,4166,9,11,0,0
2022-02-10 11:00,2022-02-10 11:00,0082 Richards & Davie,0019 Robson & Hornby,365 Corporate Plus Renewal,1116,426,3908,4121,9,10,0,0
2022-02-10 11:00,2022-02-10 11:00,0199 Georgia & Main,0124 Richards & Cordova,365 Corporate Plus,1333,382,3826,3939,9,11,0,0
2022-02-10 11:00,2022-02-10 11:00,0108 1st & Chestnut,0071 14th & Granville,365 Plus,1841,684,3713,3898,9,11,0,0
2022-02-10 11:00,2022-02-10 11:00,0204 York & Yew,0027 Beatty & Nelson,365 Standard,3446,1066,3860,3984,9,11,0,0
2022-02-10 11:00,2022-02-10 11:00,0109 7th & Arbutus,0170 8th & Yukon,365 Corporate Plus,3116,891,3629,3771,8,10,0,0
2022-02-10 11:00,2022-02-10 11:00,0204 York & Yew,0204 York & Yew,365 Standard,0,43,3150,3081,9,9,0,0
2022-02-10 11:00,2022-02-10 11:00,0172 10th & Columbia,0001 10th & Cambie,365 Standard,363,111,3839,3914,8,9,0,0
2022-02-10 11:00,2022-02-10 11:00,0089 Burrard & Drake,0124 Richards & Cordova,365 Plus,2097,719,3866,4014,8,8,0,0
2022-02-10 11:00,2022-02-10 11:00,0021 Cordova & Granville,0199 Georgia & Main,365 Plus,3636,1368,3845,4061,9,9,0,0
2022-02-10 11:00,2022-02-10 11:00,0174 1st & Manitoba,0197 1st & Scotia,365 Plus,702,207,3895,4019,9,11,0,0
2022-02-10 11:00,2022-02-10 11:00,0215 Princess & Union,0223 Commercial & Adanac,365 Plus,1660,363,3710,3831,9,11,0,0
2022-02-10 11:00,2022-02-10 11:00,0076 Cypress & 4th,0058 Homer & Smithe,365 Plus,3163,779,3929,4088,9,10,0,0
2022-02-10 11:00,2022-02-10 11:00,0050 Bute & Comox,0039 Helmcken & Burrard,365 Plus,547,161,3621,3719,8,9,0,0
2022-02-10 11:00,2022-02-10 11:00,0142 Beach & Cardero,0193 Science World,365 Day Founding Standard,0,1018,3808,3930,9,8,0,0
2022-02-10 11:00,2022-02-10 11:00,0075 Arbutus & 10th,0123 Georgia & Thurlow,30 Day Pass,4198,900,3626,3837,8,10,0,0
2022-02-10 11:00,2022-02-10 11:00,0047 Chilco & Beach,0035 Coal Harbour Community Centre,365 Plus,1974,437,3843,4030,9,10,0,0
2022-02-10 11:00,2022-02-10 11:00,0136 David Lam Park - West,0055 Keefer & Columbia,365 Corporate Plus Renewal,2599,826,3866,4061,8,10,0,0
2022-02-10 11:00,2022-02-10 11:00,0136 David Lam Park - West,0136 David Lam Park - West,365 Corporate Plus Renewal,0,69,3490,3515,8,8,0,0
2022-02-10 11:00,2022-02-10 11:00,0015 Granville & Georgia,0148 Creekside Park North,24 Hour,5225,1301,3689,3842,9,12,0,0
2022-02-10 11:00,2022-02-10 11:00,0044 Pacific & Richards,0019 Robson & Hornby,365 Day Founding Standard,1541,520,3843,3942,9,8,0,0
2022-02-10 11:00,2022-02-10 11:00,0133 Ontario & 16th,0072 14th & Cambie,365 Standard,947,220,3505,3636,8,8,0,0
2022-02-10 11:00,2022-02-10 11:00,0239 Grant & Commercial,0242 8th & Commercial,365 Standard,1000,228,3608,3679,8,11,0,0
2022-02-10 11:00,2022-02-10 11:00,0032 Comox & Denman,0019 Robson & Hornby,30 Day Pass,1788,559,3508,3634,9,11,0,0
2022-02-10 11:00,2022-02-10 12:00,0017 Marinaside & Davie,0030 Abbott & Cordova,365 Corporate Plus Renewal,2025,799,3549,3700,9,8,0,0
2022-02-10 11:00,2022-02-10 12:00,0253 Charles & Woodland,0028 Davie & Beach,Community Pass,7626,2146,3789,4055,10,12,0,0
2022-02-10 11:00,2022-02-10 12:00,0148 Creekside Park North,0014 Canada Place,24 Hour,3657,1215,3692,3860,9,10,0,0
2022-02-10 11:00,2022-02-10 12:00,0171 5th & Yukon,0030 Abbott & Cordova,365 Corporate Plus Renewal,2971,672,3779,3980,8,12,0,0
2022-02-10 11:00,2022-02-10 12:00,0103 Stanley Park - Third Beach Parking Lot,0031 Morton & Denman,24 Hour,2425,849,3792,3997,8,8,0,0
2022-02-10 11:00,2022-02-10 12:00,0103 Stanley Park - Third Beach Parking Lot,0031 Morton & Denman,24 Hour,2458,865,3866,4093,8,10,0,0
2022-02-10 11:00,2022-02-10 15:00,0019 Robson & Hornby,0205 Pine & 10th,30 Day Pass,3557,1153,0,3960,0,10,0,0
2022-02-10 12:00,2022-02-10 12:00,0045 Beach & Hornby,0045 Beach & Hornby,365 Day Founding Plus,292,146,3653,3702,9,9,0,0
2022-02-10 12:00,2022-02-10 12:00,0197 1st & Scotia,0174 1st & Manitoba,365 Plus,728,246,3698,3932,9,10,0,0
2022-02-10 12:00,2022-02-10 12:00,0300 Bute & Barclay,0096 Nicola & Robson,365 Standard,510,110,3735,3789,9,10,0,0
2022-02-10 12:00,2022-02-10 12:00,0084 Beach & Broughton,0083 Aquatic Centre,365 Day Founding Plus,441,143,3802,3872,9,9,0,0
2022-02-10 12:00,2022-02-10 12:00,0187 Bute & Davie,0039 Helmcken & Burrard,365 Plus,710,225,3563,3679,9,9,0,0
2022-02-10 12:00,2022-02-10 12:00,0191 7th & Laurel,0140 Burrard & 7th,365 Standard,1676,575,3557,3660,9,10,0,0
2022-02-10 12:00,2022-02-10 12:00,0213 Pender & Gore,0229 Keefer & Princess,365 Plus,577,227,3985,4098,9,10,0,0
2022-02-10 12:00,2022-02-10 12:00,0060 Bidwell & Burnaby,0142 Beach & Cardero,365 Day Founding Plus,267,185,3882,3892,9,9,0,0
2022-02-10 12:00,2022-02-10 12:00,0114 Cypress & 14th,0070 10th & Granville,365 Day Pass Standard SALE,1102,453,3808,3980,8,9,0,0
2022-02-10 12:00,2022-02-10 12:00,0223 Commercial & Adanac,0285 Commercial & Pandora,365 Day Pass Standard SALE,708,177,3732,3884,9,11,0,0
2022-02-10 12:00,2022-02-10 12:00,0005 Dunsmuir & Beatty,0123 Georgia & Thurlow,365 Corporate Plus Renewal,1439,675,3789,3910,9,9,0,0
2022-02-10 12:00,2022-02-10 12:00,0132 14th & Ontario,0001 10th & Cambie,365 Day Founding Standard,1108,247,3810,3930,8,9,0,0
2022-02-10 12:00,2022-02-10 12:00,0192 7th &  Alder,0098 Carrall & Hastings,365 Corporate Plus Renewal,4192,850,3823,4090,9,11,0,0
2022-02-10 12:00,2022-02-10 12:00,0032 Comox & Denman,0028 Davie & Beach,365 Day Founding Plus,300,152,3882,3905,9,10,0,0
2022-02-10 12:00,2022-02-10 12:00,0174 1st & Manitoba,0006 Olympic Village Station,365 Standard,971,389,3589,3690,9,9,0,0
2022-02-10 12:00,2022-02-10 12:00,0019 Robson & Hornby,0044 Pacific & Richards,365 Day Founding Standard,1472,411,3532,3598,9,10,0,0
2022-02-10 12:00,2022-02-10 12:00,0265 St Catherines & 10th,0001 10th & Cambie,30 Day Pass,2180,568,3977,4126,9,10,0,0
2022-02-10 12:00,2022-02-10 12:00,0075 Arbutus & 10th,0193 Science World,365 Standard,5929,1348,4018,4182,7,6,0,0
2022-02-10 12:00,2022-02-10 12:00,0261 8th & Fraser,0197 1st & Scotia,365 Standard,1255,346,3874,3979,9,10,0,0
2022-02-10 12:00,2022-02-10 12:00,0019 Robson & Hornby,0230 Alexander & Railway,365 Day Pass Plus SALE,2707,838,3934,4126,8,10,0,0
2022-02-10 12:00,2022-02-10 12:00,0261 8th & Fraser,0206 8th & Scotia,365 Standard,788,139,3855,3740,9,11,0,0
2022-02-10 12:00,2022-02-10 12:00,0199 Georgia & Main,0073 Ontario & 5th,365 Plus,1711,460,3777,3892,9,10,0,0
2022-02-10 12:00,2022-02-10 12:00,0231 Napier & Commercial,0278 15th & Victoria (Trout Lake),365 Plus,2329,475,3753,3913,9,11,0,0
2022-02-10 12:00,2022-02-10 12:00,0300 Bute & Barclay,0035 Coal Harbour Community Centre,365 Standard,1200,290,3623,3729,8,9,0,0
2022-02-10 12:00,2022-02-10 12:00,0047 Chilco & Beach,0287 Carolina & Great Northern Way,365 Plus,7083,1805,4003,4314,9,11,0,0
2022-02-10 12:00,2022-02-10 12:00,0039 Helmcken & Burrard,0130 Heather & 16th,30 Day Pass,3702,1331,3629,3752,9,10,0,0
2022-02-10 12:00,2022-02-10 12:00,0231 Napier & Commercial,0231 Napier & Commercial,365 Plus,0,16,3640,3840,8,8,0,0
2022-02-10 12:00,2022-02-10 12:00,0014 Canada Place,0230 Alexander & Railway,365 Plus,2084,597,4001,4084,9,10,0,0
2022-02-10 12:00,2022-02-10 12:00,0012 Dunsmuir & Richards,0024 Hornby & Pender,365 Standard,628,159,3732,3802,9,8,0,0
2022-02-10 12:00,2022-02-10 12:00,0300 Bute & Barclay,0177 Quebec & 1st,30 Day Pass,3322,790,3756,4027,9,11,0,0
2022-02-10 12:00,2022-02-10 12:00,0236 Keith & 6th,0053 Keefer & Abbott,365 Corporate Plus Renewal,3448,740,3814,4016,9,11,0,0
2022-02-10 12:00,2022-02-10 12:00,0050 Bute & Comox,0109 7th & Arbutus,30 Day Pass,3310,990,3761,3969,9,9,0,0
2022-02-10 12:00,2022-02-10 12:00,0031 Morton & Denman,0045 Beach & Hornby,24 Hour,1770,672,3837,4008,9,7,0,0
2022-02-10 12:00,2022-02-10 12:00,0031 Morton & Denman,0045 Beach & Hornby,24 Hour,1843,673,3932,4098,9,9,0,0
2022-02-10 12:00,2022-02-10 13:00,0035 Coal Harbour Community Centre,0047 Chilco & Beach,365 Plus,3034,640,3769,3932,9,11,0,0
2022-02-10 12:00,2022-02-10 13:00,0055 Keefer & Columbia,0136 David Lam Park - West,365 Corporate Plus Renewal,2744,1374,3666,3785,8,11,0,0
2022-02-10 12:00,2022-02-10 13:00,0030 Abbott & Cordova,0015 Granville & Georgia,30 Day Pass,1202,1550,3576,3605,9,8,0,0
2022-02-10 12:00,2022-02-10 13:00,0089 Burrard & Drake,0012 Dunsmuir & Richards,365 Corporate Plus,1794,565,3843,4030,9,10,0,0
2022-02-10 12:00,2022-02-10 13:00,0140 Burrard & 7th,0176 10th & Ontario,365 Day Founding Standard,3379,744,3579,3708,11,11,0,0
2022-02-10 12:00,2022-02-10 13:00,0026 Beatty & Robson,0076 Cypress & 4th,365 Plus,5239,1244,3650,3850,10,12,0,0
2022-02-10 12:00,2022-02-10 13:00,0193 Science World,0104 Stanley Park - Second Beach South,365 Standard,6234,1283,4177,4277,6,12,0,0
2022-02-10 12:00,2022-02-10 13:00,0161 Alexander & Dunlevy,0300 Bute & Barclay,Community Pass,4757,3230,3785,3874,8,9,362,1
2022-02-10 12:00,2022-02-10 13:00,0088 Harwood & Bute,0222 Adanac & McLean,VIP,7408,1714,3903,4182,9,10,0,0
2022-02-10 12:00,2022-02-10 13:00,0148 Creekside Park North,0063 Robson & Granville,365 Corporate Plus Renewal,2832,2419,3808,3919,8,10,1492,1
2022-02-10 13:00,2022-02-10 13:00,0087 Broughton & Burnaby,0089 Burrard & Drake,365 Standard,810,249,3834,3889,9,10,0,0
2022-02-10 13:00,2022-02-10 13:00,0039 Helmcken & Burrard,0187 Bute & Davie,365 Standard,586,196,3702,3744,10,10,0,0
2022-02-10 13:00,2022-02-10 13:00,0008 8th & Ash,0174 1st & Manitoba,365 Standard,1233,321,3781,3913,10,10,0,0
2022-02-10 13:00,2022-02-10 13:00,0027 Beatty & Nelson,0001 10th & Cambie,Community Pass,1801,686,3864,3993,10,10,0,0
2022-02-10 13:00,2022-02-10 13:00,0027 Beatty & Nelson,0001 10th & Cambie,Community Pass,1741,669,3555,3629,10,9,0,0
2022-02-10 13:00,2022-02-10 13:00,0044 Pacific & Richards,0025 Homer & Robson (Vancouver Public Library),365 Day Founding Standard,1165,484,3771,3850,9,10,0,0
2022-02-10 13:00,2022-02-10 13:00,0206 8th & Scotia,0266 St Catherines & 7th,365 Standard,1176,238,3723,3855,10,12,0,0
2022-02-10 13:00,2022-02-10 13:00,0001 10th & Cambie,0172 10th & Columbia,365 Standard,379,168,3990,4106,9,10,0,0
2022-02-10 13:00,2022-02-10 13:00,0173 1st & Columbia,0055 Keefer & Columbia,365 Corporate Plus Renewal,1594,411,3769,3887,9,8,0,0
2022-02-10 13:00,2022-02-10 13:00,0001 10th & Cambie,0176 10th & Ontario,365 Day Founding Plus,731,198,3930,4022,10,11,0,0
2022-02-10 13:00,2022-02-10 13:00,0057 Marinaside & Cooperage,0137 Beach & Seymour,30 Day Pass,1680,472,3930,4134,8,10,0,0
2022-02-10 13:00,2022-02-10 13:00,0082 Richards & Davie,0129 Richards & Robson,24 Hour,743,305,3571,3644,10,10,0,0
2022-02-10 13:00,2022-02-10 13:00,0063 Robson & Granville,0088 Harwood & Bute,365 Standard,1566,445,3934,4048,9,11,0,0
2022-02-10 13:00,2022-02-10 13:00,0011 Ontario & Seawall,0218 Carrall & Seawall,365 Plus,873,196,3534,3703,9,11,0,0
2022-02-10 13:00,2022-02-10 13:00,0037 Hornby & Nelson,0187 Bute & Davie,365 Standard,971,351,3792,3963,9,9,0,0
2022-02-10 13:00,2022-02-10 13:00,0981 Workshop - Service Complete,0981 Workshop - Service Complete,VIP,1680,705,3895,3992,22,18,251,1
2022-02-10 13:00,2022-02-10 13:00,0081 7th & Heather,0107 8th & Ontario,365 Day Founding Standard,1180,338,3827,3937,10,11,0,0
2022-02-10 13:00,2022-02-10 13:00,0089 Burrard & Drake,0002 Burrard Station (Melville & Dunsmuir),365 Corporate Standard Renewal,1231,409,3687,3858,9,9,0,0
2022-02-10 13:00,2022-02-10 13:00,0089 Burrard & Drake,0089 Burrard & Drake,365 Corporate Standard Renewal,0,33,3779,3922,9,8,0,0
2022-02-10 13:00,2022-02-10 13:00,0055 Keefer & Columbia,0011 Ontario & Seawall,365 Day Founding Plus,1053,279,3595,3732,8,10,0,0
2022-02-10 13:00,2022-02-10 13:00,0055 Keefer & Columbia,0011 Ontario & Seawall,365 Day Founding Plus,1033,294,3885,4038,10,11,0,0
