Departure,Return,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2021-11-04 9:00,2021-11-04 9:00,0136 David Lam Park - West,0027 Beatty & Nelson,365 Standard,1170,322,3980,4095,14,15,0,0
2021-11-04 9:00,2021-11-04 9:00,0039 Helmcken & Burrard,0015 Granville & Georgia,365 Day Founding Plus,947,271,3945,4001,14,13,0,0
2021-11-04 9:00,2021-11-04 9:00,0084 Beach & Broughton,0035 Coal Harbour Community Centre,30 Day Pass,4329,893,3997,4282,16,17,0,0
2021-11-04 9:00,2021-11-04 9:00,0221 Glen & Union,0044 Pacific & Richards,30 Day Pass,3806,1187,3761,3898,14,16,0,0
2021-11-04 9:00,2021-11-04 9:00,0045 Beach & Hornby,0124 Richards & Cordova,30 Day Pass,2301,1013,3840,3924,14,13,0,0
2021-11-04 9:00,2021-11-04 9:00,0071 14th & Granville,0112 10th & Oak,30 Day Pass,1419,448,3974,4087,14,15,0,0
2021-11-04 9:00,2021-11-04 9:00,0102 Stanley Park - Second Beach North,0136 David Lam Park - West,30 Day Pass,3861,871,3763,3939,13,17,0,0
2021-11-04 9:00,2021-11-04 9:00,0211 14th & Alder,0112 10th & Oak,365 Corporate Plus Renewal,827,212,3827,3919,13,15,0,0
2021-11-04 9:00,2021-11-04 9:00,0035 Coal Harbour Community Centre,0161 Alexander & Dunlevy,Community Pass,3142,1033,4000,4148,14,15,0,0
2021-11-04 9:00,2021-11-04 9:00,0174 1st & Manitoba,0002 Burrard Station (Melville & Dunsmuir),365 Standard,3369,727,3890,4100,14,16,0,0
2021-11-04 9:00,2021-11-04 9:00,0215 Princess & Union,0053 Keefer & Abbott,365 Standard,1396,376,3800,3906,14,15,0,0
2021-11-04 9:00,2021-11-04 9:00,0280 Triumph & Victoria,0221 Glen & Union,30 Day Pass,1923,725,3911,4066,13,13,0,0
2021-11-04 9:00,2021-11-04 9:00,0050 Bute & Comox,0087 Broughton & Burnaby,365 Standard,616,199,3853,3940,14,15,0,0
2021-11-04 9:00,2021-11-04 9:00,0088 Harwood & Bute,0037 Hornby & Nelson,30 Day Pass,1096,354,3982,4079,14,15,0,0
2021-11-04 9:00,2021-11-04 9:00,0242 8th & Commercial,0232 Britannia Parking Lot,Community Pass,1790,494,3769,3866,12,16,0,0
2021-11-04 9:00,2021-11-04 9:00,0040 Cardero & Davie,0037 Hornby & Nelson,30 Day Pass,1402,365,3980,4100,14,16,0,0
2021-11-04 9:00,2021-11-04 9:00,0166 Alder & 11th,0001 10th & Cambie,365 Corporate Plus Renewal,1374,271,3910,4061,13,14,0,0
2021-11-04 9:00,2021-11-04 9:00,0039 Helmcken & Burrard,0050 Bute & Comox,365 Standard,551,235,3829,3951,14,14,0,0
2021-11-04 9:00,2021-11-04 9:00,0148 Creekside Park North,0084 Beach & Broughton,30 Day Pass,4147,1088,4014,4150,14,16,0,0
2021-11-04 9:00,2021-11-04 9:00,0119 3rd & Quebec,0035 Coal Harbour Community Centre,365 Plus,4216,1135,3998,4076,14,15,0,0
2021-11-04 9:00,2021-11-04 9:00,0129 Richards & Robson,0006 Olympic Village Station,365 Corporate Standard,2180,586,3761,3866,15,16,0,0
2021-11-04 9:00,2021-11-04 9:00,0040 Cardero & Davie,0016 Pender & Burrard,365 Day Founding Standard,1884,536,3903,4098,13,13,0,0
2021-11-04 9:00,2021-11-04 9:00,0089 Burrard & Drake,0129 Richards & Robson,365 Standard,1468,710,3947,3968,14,14,0,0
2021-11-04 9:00,2021-11-04 9:00,0039 Helmcken & Burrard,0177 Quebec & 1st,30 Day Pass,3069,719,3961,4146,14,15,0,0
2021-11-04 9:00,2021-11-04 9:00,0072 14th & Cambie,0006 Olympic Village Station,365 Day Founding Standard,1135,270,3963,4114,13,15,0,0
2021-11-04 9:00,2021-11-04 9:00,0174 1st & Manitoba,0193 Science World,365 Plus,620,166,3861,3989,14,16,0,0
2021-11-04 9:00,2021-11-04 9:00,0223 Commercial & Adanac,0228 Keefer & Hawks,365 Corporate Plus Renewal,1515,288,3951,4038,14,16,0,0
2021-11-04 9:00,2021-11-04 9:00,0050 Bute & Comox,0123 Georgia & Thurlow,365 Corporate Standard Renewal,788,224,3790,3911,14,15,0,0
2021-11-04 9:00,2021-11-04 9:00,0088 Harwood & Bute,0004 Yaletown-Roundhouse Station,365 Plus,1370,404,3818,3992,13,16,0,0
2021-11-04 9:00,2021-11-04 9:00,0060 Bidwell & Burnaby,0222 Adanac & McLean,VIP,6528,1320,3885,4224,14,16,0,0
2021-11-04 9:00,2021-11-04 9:00,0204 York & Yew,0008 8th & Ash,VIP,3297,686,3831,4055,13,14,0,0
2021-11-04 9:00,2021-11-04 9:00,0265 St Catherines & 10th,0236 Keith & 6th,365 Day Founding Plus,841,184,3926,3961,13,15,0,0
2021-11-04 9:00,2021-11-04 9:00,0057 Marinaside & Cooperage,0004 Yaletown-Roundhouse Station,365 Standard,698,238,3960,4069,15,16,0,0
2021-11-04 9:00,2021-11-04 9:00,0218 Carrall & Seawall,0011 Ontario & Seawall,30 Day Pass,896,436,3906,3955,14,14,0,0
2021-11-04 9:00,2021-11-04 9:00,0136 David Lam Park - West,0148 Creekside Park North,365 Standard,2272,514,4009,4140,14,16,0,0
2021-11-04 9:00,2021-11-04 10:00,0148 Creekside Park North,0017 Marinaside & Davie,365 Standard,1355,362,3805,3935,13,16,0,0
2021-11-04 9:00,2021-11-04 10:00,0071 14th & Granville,0107 8th & Ontario,365 Plus,3207,1446,3908,4008,14,17,0,0
2021-11-04 9:00,2021-11-04 10:00,0244 10th & Commercial,0001 10th & Cambie,365 Corporate Standard,3367,939,3814,3945,14,15,0,0
2021-11-04 9:00,2021-11-04 10:00,0054 Expo & Carrall,0173 1st & Columbia,365 Corporate Standard Renewal,1721,519,3808,3929,14,15,0,0
2021-11-04 9:00,2021-11-04 10:00,0109 7th & Arbutus,0173 1st & Columbia,30 Day Pass,3587,893,3816,4037,13,14,0,0
2021-11-04 9:00,2021-11-04 10:00,0089 Burrard & Drake,0065 Cypress & Cornwall,30 Day Pass,1513,462,3676,3832,14,14,0,0
2021-11-04 9:00,2021-11-04 10:00,0248 St George & Broadway,0079 Nelson & Richards,365 Standard,3926,1045,3866,4064,13,13,0,0
2021-11-04 9:00,2021-11-04 10:00,0215 Princess & Union,0021 Cordova & Granville,365 Standard,1229,716,3802,3866,14,13,0,0
2021-11-04 9:00,2021-11-04 10:00,0055 Keefer & Columbia,0143 South False Creek Seawall,365 Day Founding Standard,3267,701,3835,4022,14,16,0,0
2021-11-04 9:00,2021-11-04 13:00,0102 Stanley Park - Second Beach North,0136 David Lam Park - West,30 Day Pass,3775,857,3992,4040,13,13,0,0
2021-11-04 9:00,2021-11-04 14:00,0230 Alexander & Railway,0030 Abbott & Cordova,365 Standard,1362,453,4043,3961,14,13,0,0
2021-11-04 10:00,2021-11-04 10:00,0112 10th & Oak,0071 14th & Granville,30 Day Pass,1382,435,3984,4100,14,15,0,0
2021-11-04 10:00,2021-11-04 10:00,0170 8th & Yukon,0174 1st & Manitoba,365 Standard,1198,461,3976,4093,14,15,0,0
2021-11-04 10:00,2021-11-04 10:00,0069 7th & Granville,0075 Arbutus & 10th,365 Standard,1435,309,3945,4063,14,16,0,0
2021-11-04 10:00,2021-11-04 10:00,0006 Olympic Village Station,0174 1st & Manitoba,365 Corporate Plus Renewal,947,257,4003,4109,14,16,0,0
2021-11-04 10:00,2021-11-04 10:00,0230 Alexander & Railway,0230 Alexander & Railway,365 Standard,1292,578,3926,4038,14,16,0,0
2021-11-04 10:00,2021-11-04 10:00,0039 Helmcken & Burrard,0017 Marinaside & Davie,30 Day Pass,1310,381,3926,4032,14,15,0,0
2021-11-04 10:00,2021-11-04 10:00,0126 Thurlow & Pendrell,0138 Richards & Helmcken,Community Pass,1014,583,3837,3905,14,15,0,0
2021-11-04 10:00,2021-11-04 10:00,0133 Ontario & 16th,0071 14th & Granville,365 Day Pass Plus SALE,3044,1299,3968,4124,13,11,0,0
2021-11-04 10:00,2021-11-04 10:00,0007 12th & Yukon (City Hall),0171 5th & Yukon,365 Plus,743,201,3887,3985,13,15,0,0
2021-11-04 10:00,2021-11-04 10:00,0140 Burrard & 7th,0069 7th & Granville,365 Day Founding Plus,592,206,3823,3934,14,12,0,0
2021-11-04 10:00,2021-11-04 10:00,0190 Melville & Bute,0124 Richards & Cordova,30 Day Pass,1249,247,3889,3974,14,15,0,0
2021-11-04 10:00,2021-11-04 10:00,0036 Bute & Robson,0006 Olympic Village Station,365 Corporate Plus Renewal,2956,716,3964,4101,14,16,0,0
2021-11-04 10:00,2021-11-04 10:00,0204 York & Yew,0199 Georgia & Main,365 Day Pass Plus SALE,5735,1426,3966,4192,14,15,0,0
2021-11-04 10:00,2021-11-04 10:00,0241 4th & Commercial,0232 Britannia Parking Lot,Community Pass,1298,425,3864,3930,13,14,0,0
2021-11-04 10:00,2021-11-04 10:00,0089 Burrard & Drake,0060 Bidwell & Burnaby,365 Standard,1266,325,3940,4095,14,17,0,0
2021-11-04 10:00,2021-11-04 10:00,0039 Helmcken & Burrard,0108 1st & Chestnut,365 Plus,1899,391,3939,4034,14,16,0,0
2021-11-04 10:00,2021-11-04 10:00,0004 Yaletown-Roundhouse Station,0207 Alberni & Jervis,Archived Monthly Standard,2099,554,3881,4045,14,16,0,0
2021-11-04 10:00,2021-11-04 11:00,0015 Granville & Georgia,0076 Cypress & 4th,365 Corporate Plus,3238,821,3948,4061,14,14,0,0
2021-11-04 10:00,2021-11-04 11:00,0179 11th & Kingsway,0189 Granville Island,30 Day Pass,3904,763,3950,4085,14,18,0,0
2021-11-04 10:00,2021-11-04 11:00,0052 Cambie & Water,0019 Robson & Hornby,30 Day Pass,2948,1092,3823,3971,14,14,0,0
2021-11-04 10:00,2021-11-04 11:00,0193 Science World,0027 Beatty & Nelson,365 Standard,1623,382,3769,3950,14,16,0,0
2021-11-04 10:00,2021-11-04 11:00,0124 Richards & Cordova,0024 Hornby & Pender,30 Day Pass,639,1303,3834,3895,14,13,954,1
2021-11-04 10:00,2021-11-04 11:00,0107 8th & Ontario,0071 14th & Granville,365 Plus,3214,1387,3863,4103,13,15,0,0
2021-11-04 10:00,2021-11-04 11:00,0083 Aquatic Centre,0104 Stanley Park - Second Beach South,30 Day Pass,4966,1761,3774,4009,13,14,0,0
2021-11-04 10:00,2021-11-04 14:00,0011 Ontario & Seawall,0030 Abbott & Cordova,30 Day Pass,1696,504,3905,3937,14,13,0,0
2021-11-04 10:00,2021-11-04 14:00,0193 Science World,0030 Abbott & Cordova,30 Day Pass,1392,378,4047,4074,14,13,0,0
2021-11-04 11:00,2021-11-04 11:00,0213 Pender & Gore,0225 McLean & Pender,30 Day Pass,1958,406,3872,4005,14,17,0,0
2021-11-04 11:00,2021-11-04 11:00,0057 Marinaside & Cooperage,0006 Olympic Village Station,365 Corporate Plus Renewal,1139,305,4042,4171,15,16,0,0
2021-11-04 11:00,2021-11-04 11:00,0110 5th & Arbutus,0076 Cypress & 4th,365 Plus,526,141,3745,3901,14,14,0,0
2021-11-04 11:00,2021-11-04 11:00,0089 Burrard & Drake,0124 Richards & Cordova,365 Corporate Plus,2133,718,3905,4040,14,15,0,0
2021-11-04 11:00,2021-11-04 11:00,0053 Keefer & Abbott,0058 Homer & Smithe,365 Corporate Standard,1545,677,3953,4119,14,13,0,0
2021-11-04 11:00,2021-11-04 11:00,0058 Homer & Smithe,0037 Hornby & Nelson,365 Plus,710,410,3763,3813,14,14,0,0
2021-11-04 11:00,2021-11-04 11:00,0173 1st & Columbia,0012 Dunsmuir & Richards,365 Corporate Standard,2813,749,3982,4148,15,16,0,0
2021-11-04 11:00,2021-11-04 11:00,0039 Helmcken & Burrard,0300 Bute & Barclay,365 Day Pass Plus SALE,775,250,3756,3882,14,16,0,0
2021-11-04 11:00,2021-11-04 11:00,0064 Expo & Smithe,0187 Bute & Davie,365 Standard,1913,735,3814,3939,15,16,0,0
2021-11-04 11:00,2021-11-04 11:00,0039 Helmcken & Burrard,0063 Robson & Granville,365 Plus,765,286,3948,4113,14,13,0,0
2021-11-04 11:00,2021-11-04 11:00,0014 Canada Place,0209 Stanley Park - Information Booth,30 Day Pass,3085,1029,4019,4195,14,15,0,0
2021-11-04 11:00,2021-11-04 11:00,0053 Keefer & Abbott,0055 Keefer & Columbia,30 Day Pass,2462,1631,3968,4047,15,15,487,2
2021-11-04 11:00,2021-11-04 11:00,0084 Beach & Broughton,0031 Morton & Denman,30 Day Pass,933,404,3842,3850,14,13,0,0
2021-11-04 11:00,2021-11-04 11:00,0019 Robson & Hornby,0053 Keefer & Abbott,30 Day Pass,1611,538,4022,4171,14,14,0,0
2021-11-04 11:00,2021-11-04 11:00,0019 Robson & Hornby,0063 Robson & Granville,30 Day Pass,1460,490,3837,3993,15,14,0,0
2021-11-04 11:00,2021-11-04 11:00,0066 Anderson & 2nd,0170 8th & Yukon,30 Day Pass,2587,571,3903,4064,14,16,0,0
2021-11-04 11:00,2021-11-04 11:00,0207 Alberni & Jervis,0218 Carrall & Seawall,365 Corporate Standard Renewal,2650,727,3929,4058,14,16,0,0
2021-11-04 11:00,2021-11-04 11:00,0300 Bute & Barclay,0039 Helmcken & Burrard,365 Day Pass Plus SALE,784,251,3784,3884,14,13,0,0
2021-11-04 11:00,2021-11-04 11:00,0037 Hornby & Nelson,0024 Hornby & Pender,30 Day Pass,890,436,3980,4072,14,15,0,0
2021-11-04 11:00,2021-11-04 11:00,0041 Cardero & Robson,0083 Aquatic Centre,30 Day Pass,1731,461,3998,4082,14,14,0,0
2021-11-04 11:00,2021-11-04 11:00,0305 Georgia & Homer,0197 1st & Scotia,365 Corporate Standard Renewal,2544,593,3914,4069,14,14,0,0
2021-11-04 11:00,2021-11-04 11:00,0176 10th & Ontario,0206 8th & Scotia,365 Standard,710,272,4009,4051,14,15,0,0
2021-11-04 11:00,2021-11-04 11:00,0015 Granville & Georgia,0305 Georgia & Homer,365 Corporate Standard Renewal,351,201,3942,4067,14,13,0,0
2021-11-04 11:00,2021-11-04 11:00,0024 Hornby & Pender,0027 Beatty & Nelson,30 Day Pass,1745,1228,3808,3921,15,13,218,1
2021-11-04 11:00,2021-11-04 11:00,0104 Stanley Park - Second Beach South,0100 Stanley Park - Prospect Point,30 Day Pass,3132,1303,3821,3971,15,12,0,0
2021-11-04 11:00,2021-11-04 11:00,0019 Robson & Hornby,0041 Cardero & Robson,30 Day Pass,1121,368,3918,4021,14,16,0,0
2021-11-04 11:00,2021-11-04 11:00,0177 Quebec & 1st,0228 Keefer & Hawks,365 Standard,2446,675,3821,3940,14,17,0,0
2021-11-04 11:00,2021-11-04 11:00,0074 10th & Main,0001 10th & Cambie,365 Standard,929,268,3916,3993,14,16,0,0
2021-11-04 11:00,2021-11-04 11:00,0041 Cardero & Robson,0031 Morton & Denman,30 Day Pass,1204,265,3811,3969,14,14,0,0
2021-11-04 11:00,2021-11-04 11:00,0199 Georgia & Main,0012 Dunsmuir & Richards,30 Day Pass,1406,330,3808,3919,15,17,0,0
2021-11-04 11:00,2021-11-04 12:00,0041 Cardero & Robson,0201 Shaw Tower,365 Corporate Standard,1255,297,3882,4021,13,15,0,0
2021-11-04 11:00,2021-11-04 12:00,0186 10th & Kingsway,0172 10th & Columbia,365 Standard,904,289,3856,3930,14,16,0,0
2021-11-04 11:00,2021-11-04 12:00,0053 Keefer & Abbott,0193 Science World,30 Day Pass,1061,280,4021,4177,14,14,0,0
2021-11-04 11:00,2021-11-04 12:00,0055 Keefer & Columbia,0052 Cambie & Water,30 Day Pass,13293,1907,3969,4092,16,16,1126,1
2021-11-04 11:00,2021-11-04 12:00,0058 Homer & Smithe,0053 Keefer & Abbott,365 Corporate Standard,1308,534,4001,4092,15,13,0,0
2021-11-04 11:00,2021-11-04 12:00,0100 Stanley Park - Prospect Point,0105 Stanley Park - Totem Poles,30 Day Pass,4418,1209,3882,4087,14,13,0,0
2021-11-04 11:00,2021-11-04 12:00,0092 Chilco & Barclay,0092 Chilco & Barclay,365 Plus,1317,2877,4001,4040,14,15,2243,3
2021-11-04 11:00,2021-11-04 12:00,0027 Beatty & Nelson,0025 Homer & Robson (Vancouver Public Library),30 Day Pass,5180,3257,3735,3980,15,13,0,0
2021-11-04 11:00,2021-11-04 12:00,0053 Keefer & Abbott,0221 Glen & Union,365 Plus,5923,5235,3839,3960,15,17,3427,1
2021-11-04 11:00,2021-11-04 16:00,0124 Richards & Cordova,0124 Richards & Cordova,Community Pass,153,808,0,4050,0,13,0,0
2021-11-04 12:00,2021-11-04 12:00,0035 Coal Harbour Community Centre,0035 Coal Harbour Community Centre,24 Hour,0,56,3963,4021,14,13,0,0
2021-11-04 12:00,2021-11-04 12:00,0174 1st & Manitoba,0191 7th & Laurel,365 Standard,1670,491,4016,4158,15,16,0,0
2021-11-04 12:00,2021-11-04 12:00,0039 Helmcken & Burrard,0138 Richards & Helmcken,365 Corporate Standard,504,159,3966,4043,14,15,0,0
2021-11-04 12:00,2021-11-04 12:00,0041 Cardero & Robson,0088 Harwood & Bute,365 Plus,1547,368,4003,4221,14,15,0,0
2021-11-04 12:00,2021-11-04 12:00,0129 Richards & Robson,0035 Coal Harbour Community Centre,365 Day Founding Standard,2072,587,3921,4063,14,15,0,0
2021-11-04 12:00,2021-11-04 12:00,0031 Morton & Denman,0084 Beach & Broughton,365 Plus,931,227,3985,4095,15,17,0,0
2021-11-04 12:00,2021-11-04 12:00,0192 7th &  Alder,0098 Carrall & Hastings,365 Corporate Plus Renewal,4233,856,3819,3977,14,17,0,0
2021-11-04 12:00,2021-11-04 12:00,0075 Arbutus & 10th,0069 7th & Granville,365 Standard,1427,322,3993,4103,14,16,0,0
2021-11-04 12:00,2021-11-04 12:00,0050 Bute & Comox,0002 Burrard Station (Melville & Dunsmuir),30 Day Pass,1072,314,3926,3977,14,15,0,0
2021-11-04 12:00,2021-11-04 12:00,0110 5th & Arbutus,0192 7th &  Alder,365 Corporate Standard Renewal,1894,444,3679,3776,14,16,0,0
2021-11-04 12:00,2021-11-04 12:00,0258 13th & St George,0001 10th & Cambie,Community Pass,1952,697,3930,4105,14,15,0,0
2021-11-04 12:00,2021-11-04 12:00,0019 Robson & Hornby,0186 10th & Kingsway,365 Standard,4128,1117,3979,4219,13,14,0,0
2021-11-04 12:00,2021-11-04 12:00,0025 Homer & Robson (Vancouver Public Library),0016 Pender & Burrard,30 Day Pass,2358,1567,3785,4005,16,14,0,0
2021-11-04 12:00,2021-11-04 12:00,0300 Bute & Barclay,0019 Robson & Hornby,365 Plus,684,215,3771,3872,14,15,0,0
2021-11-04 12:00,2021-11-04 12:00,0088 Harwood & Bute,0041 Cardero & Robson,365 Plus,1543,338,4035,4188,14,15,0,0
2021-11-04 12:00,2021-11-04 12:00,0124 Richards & Cordova,0126 Thurlow & Pendrell,365 Corporate Plus Renewal,2195,910,3976,4019,14,14,0,0
2021-11-04 12:00,2021-11-04 12:00,0105 Stanley Park - Totem Poles,0035 Coal Harbour Community Centre,30 Day Pass,2709,935,3889,4092,13,13,0,0
2021-11-04 12:00,2021-11-04 12:00,0034 Cordova & Bute,0034 Cordova & Bute,30 Day Pass,965,1160,3934,3964,14,15,0,0
2021-11-04 12:00,2021-11-04 12:00,0045 Beach & Hornby,0002 Burrard Station (Melville & Dunsmuir),365 Standard,1790,595,4022,4117,13,15,0,0
2021-11-04 12:00,2021-11-04 12:00,0187 Bute & Davie,0005 Dunsmuir & Beatty,365 Corporate Plus Renewal,2478,715,3848,3972,14,15,0,0
2021-11-04 12:00,2021-11-04 12:00,0063 Robson & Granville,0019 Robson & Hornby,365 Plus,214,166,3993,4095,13,12,0,0
2021-11-04 12:00,2021-11-04 12:00,0024 Hornby & Pender,0024 Hornby & Pender,365 Plus,1506,1009,3942,4053,14,15,406,1
2021-11-04 12:00,2021-11-04 13:00,0075 Arbutus & 10th,0019 Robson & Hornby,365 Day Founding Plus,3924,1173,3624,3744,14,16,0,0
2021-11-04 12:00,2021-11-04 13:00,0232 Britannia Parking Lot,0221 Glen & Union,Community Pass,904,386,3945,4032,14,13,0,0
2021-11-04 12:00,2021-11-04 13:00,0071 14th & Granville,0176 10th & Ontario,Archived Monthly Plus,3040,721,3969,4117,14,15,0,0
2021-11-04 12:00,2021-11-04 13:00,0037 Hornby & Nelson,0096 Nicola & Robson,365 Standard,1196,388,3969,4098,15,16,0,0
2021-11-04 12:00,2021-11-04 13:00,0096 Nicola & Robson,0039 Helmcken & Burrard,365 Day Founding Plus,6883,3211,3843,3969,14,16,882,6
2021-11-04 12:00,2021-11-04 13:00,0088 Harwood & Bute,0036 Bute & Robson,Community Pass,898,374,3918,4005,15,15,0,0
2021-11-04 12:00,2021-11-04 13:00,0148 Creekside Park North,0017 Marinaside & Davie,30 Day Pass,1400,581,3908,3990,14,14,0,0
2021-11-04 12:00,2021-11-04 13:00,0016 Pender & Burrard,0014 Canada Place,30 Day Pass,1049,1591,3868,3960,16,13,932,2
2021-11-04 12:00,2021-11-04 13:00,0014 Canada Place,0072 14th & Cambie,30 Day Pass,4623,1844,3835,4088,14,16,0,0
2021-11-04 12:00,2021-11-04 13:00,0110 5th & Arbutus,0159 Vine & 4th,365 Plus,6107,2334,3930,4130,14,16,803,1
2021-11-04 12:00,2021-11-04 13:00,0266 St Catherines & 7th,0012 Dunsmuir & Richards,365 Corporate Plus,4063,1043,3776,3921,14,14,0,0
2021-11-04 12:00,2021-11-04 13:00,0084 Beach & Broughton,0009 Spyglass & Seawall,365 Plus,5423,1003,4021,4204,14,17,0,0
2021-11-04 12:00,2021-11-04 13:00,0137 Beach & Seymour,0041 Cardero & Robson,30 Day Pass,2636,1026,4001,4148,14,15,0,0
2021-11-04 12:00,2021-11-04 14:00,0035 Coal Harbour Community Centre,0035 Coal Harbour Community Centre,24 Hour,6350,4051,3932,4177,15,16,0,0
2021-11-04 12:00,2021-11-04 14:00,0221 Glen & Union,0053 Keefer & Abbott,365 Plus,2186,5818,3900,3916,17,13,0,0
2021-11-04 12:00,2021-11-04 14:00,0052 Cambie & Water,0030 Abbott & Cordova,30 Day Pass,12258.33,1471,4000,4064,17,14,611,3
2021-11-04 12:00,2021-11-04 16:00,0035 Coal Harbour Community Centre,0201 Shaw Tower,30 Day Pass,1413,14397,3982,4005,14,12,0,0
2021-11-04 13:00,2021-11-04 13:00,0070 10th & Granville,0189 Granville Island,30 Day Pass,1431,346,3985,4080,14,15,0,0
2021-11-04 13:00,2021-11-04 13:00,0177 Quebec & 1st,0064 Expo & Smithe,365 Standard,1688,389,4066,4138,15,17,0,0
2021-11-04 13:00,2021-11-04 13:00,0017 Marinaside & Davie,0054 Expo & Carrall,365 Day Founding Plus,1225,308,3852,4011,14,15,0,0
2021-11-04 13:00,2021-11-04 13:00,0076 Cypress & 4th,0153 Arbutus Greenway & Fir,Community Pass,767,228,3984,4096,14,16,0,0
2021-11-04 13:00,2021-11-04 13:00,0017 Marinaside & Davie,0137 Beach & Seymour,30 Day Pass,1286,305,3590,3718,14,16,0,0
2021-11-04 13:00,2021-11-04 13:00,0166 Alder & 11th,0069 7th & Granville,365 Corporate Plus Renewal,910,235,3761,3842,13,15,0,0
2021-11-04 13:00,2021-11-04 13:00,0017 Marinaside & Davie,0148 Creekside Park North,30 Day Pass,1368,488,3919,4038,15,15,0,0
2021-11-04 13:00,2021-11-04 13:00,0102 Stanley Park - Second Beach North,0103 Stanley Park - Third Beach Parking Lot,30 Day Pass,1419,415,3939,4072,14,16,0,0
2021-11-04 13:00,2021-11-04 13:00,0221 Glen & Union,0206 8th & Scotia,365 Plus,3187,777,3989,4151,14,16,0,0
2021-11-04 13:00,2021-11-04 13:00,0126 Thurlow & Pendrell,0096 Nicola & Robson,Community Pass,1141,304,3969,4047,12,16,0,0
2021-11-04 13:00,2021-11-04 13:00,0012 Dunsmuir & Richards,0063 Robson & Granville,Community Pass,639,225,4021,4140,15,14,0,0
2021-11-04 13:00,2021-11-04 13:00,0017 Marinaside & Davie,0014 Canada Place,365 Plus,2507,535,3947,4071,14,16,0,0
2021-11-04 13:00,2021-11-04 13:00,0005 Dunsmuir & Beatty,0012 Dunsmuir & Richards,Community Pass,418,207,4001,4056,14,14,0,0
2021-11-04 13:00,2021-11-04 13:00,0063 Robson & Granville,0230 Alexander & Railway,30 Day Pass,2617,773,3998,4093,14,16,0,0
2021-11-04 13:00,2021-11-04 13:00,0076 Cypress & 4th,0069 7th & Granville,365 Standard,1110,434,3947,4034,14,15,0,0
2021-11-04 13:00,2021-11-04 13:00,0012 Dunsmuir & Richards,0138 Richards & Helmcken,365 Day Founding Standard,916,433,3774,3889,15,14,0,0
2021-11-04 13:00,2021-11-04 13:00,0036 Bute & Robson,0096 Nicola & Robson,Community Pass,863,282,3906,3997,14,16,0,0
2021-11-04 13:00,2021-11-04 13:00,0037 Hornby & Nelson,0098 Carrall & Hastings,365 Corporate Standard,2039,667,3802,3876,14,15,0,0
2021-11-04 13:00,2021-11-04 13:00,0171 5th & Yukon,0058 Homer & Smithe,365 Plus,1745,447,3968,4087,14,15,0,0
2021-11-04 13:00,2021-11-04 13:00,0040 Cardero & Davie,0054 Expo & Carrall,30 Day Pass,4484,1244,3893,4134,14,13,0,0
2021-11-04 13:00,2021-11-04 13:00,0040 Cardero & Davie,0054 Expo & Carrall,30 Day Pass,4437,1269,3827,4037,14,16,0,0
2021-11-04 13:00,2021-11-04 13:00,0112 10th & Oak,0070 10th & Granville,365 Corporate Plus Renewal,1008,340,3990,4064,13,15,0,0
2021-11-04 13:00,2021-11-04 13:00,0021 Cordova & Granville,0215 Princess & Union,365 Standard,2497,624,3908,4071,14,16,0,0
2021-11-04 13:00,2021-11-04 13:00,0014 Canada Place,0124 Richards & Cordova,30 Day Pass,851,1039,3763,3929,16,16,383,2
2021-11-04 13:00,2021-11-04 13:00,0036 Bute & Robson,0045 Beach & Hornby,365 Plus,1756,1151,4064,4156,14,15,500,1
2021-11-04 13:00,2021-11-04 13:00,0215 Princess & Union,0024 Hornby & Pender,365 Standard,2564,863,3821,4013,14,13,0,0
2021-11-04 13:00,2021-11-04 13:00,0008 8th & Ash,0143 South False Creek Seawall,Community Pass,1102,398,3984,4095,14,16,0,0
2021-11-04 13:00,2021-11-04 13:00,0138 Richards & Helmcken,0039 Helmcken & Burrard,365 Corporate Standard,506,203,3882,4042,14,15,0,0
