Date,Date,day_length,min_temp,max_temp,mean_temp,temp_diff,hdd,cdd,rain,snow,total_precip,snow_on_ground,max_gust,mean_dep_temp,mean_ret_temp,mean_ride_temp,total_dist,total_duration,ebike_trips,num_trips,adj_num_trips
1865,2022-02-09,591.15,5.8,8.7,7.3,2.8999999999999995,10.7,0.0,0.9,0.0,0.9,0.0,0.0,9.907608695652174,10.860507246376812,10.384057971014492,2526250.0,1047662.0,0.0,1104,1886.4440548068524
1866,2022-02-10,594.15,3.4,6.8,5.1,3.4,12.9,0.0,0.2,0.0,0.2,0.0,0.0,8.783505154639176,9.801030927835052,9.292268041237117,2281175.0,850112.0,0.0,970,1750.8362765424235
1867,2022-02-11,598.15,2.2,8.0,5.1,5.8,12.9,0.0,0.0,0.0,0.0,0.0,7.0,9.793764988009592,10.467026378896882,10.130395683453235,4081606.66,1806591.0,0.0,1668,2447.222595012164
1868,2022-02-12,601.1666666666666,-0.2,7.4,3.6,7.6,14.4,0.0,0.0,0.0,0.0,0.0,0.0,10.924704724409448,10.714074803149606,10.819389763779526,5480321.33,3250294.0,0.0,2032,2809.603002399543
1869,2022-02-13,604.1666666666666,-0.8,9.6,4.4,10.4,13.6,0.0,0.0,0.0,0.0,0.0,0.0,12.317375886524824,12.321513002364066,12.319444444444445,4892046.0,2251621.0,0.0,1692,2467.977490888029
1870,2022-02-14,608.1666666666666,3.3,8.4,5.9,5.1000000000000005,12.1,0.0,3.5,0.0,3.5,0.0,0.0,9.367768595041325,10.24690082644628,9.807334710743802,2256949.0,857443.0,0.0,968,1742.3460526610888
1871,2022-02-15,611.1666666666666,3.4,8.8,6.1,5.4,11.9,0.0,0.0,0.0,0.0,0.0,0.0,10.067507418397629,10.781157270029674,10.424332344213653,3017479.0,1260041.0,0.0,1348,2120.7086799021945
1872,2022-02-16,615.1666666666666,1.8,9.1,5.5,7.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,9.663338088445078,10.32382310984308,9.993580599144078,3390937.0,1774332.0,0.0,1402,2173.0653647948116
1873,2022-02-17,618.1666666666666,4.3,9.5,6.9,5.2,11.1,0.0,0.0,0.0,0.0,0.0,0.0,9.852255054432348,10.669517884914464,10.260886469673403,3102189.67,1199452.0,0.0,1286,2055.4160995224124
1874,2022-02-18,622.1666666666666,3.5,8.1,5.8,4.6,12.2,0.0,0.0,0.0,0.0,0.0,0.0,10.33862433862434,11.005291005291005,10.671957671957673,3688546.0,1609929.0,0.0,1512,2279.7608762684613
1875,2022-02-19,625.1666666666666,3.0,8.4,5.7,5.4,12.3,0.0,3.6,0.0,3.6,0.0,4.0,7.958051420838972,8.619756427604871,8.288903924221922,1661578.0,845511.0,0.0,739,1505.0996872164296
1876,2022-02-20,629.1666666666666,3.6,8.0,5.8,4.4,12.2,0.0,0.0,0.0,0.0,0.0,18.0,10.479576399394857,10.285426122037316,10.382501260716086,5720215.67,3021033.0,0.0,1983,2747.4325245497853
1877,2022-02-21,632.1666666666666,-0.8,7.7,3.5,8.5,14.5,0.0,0.9,0.0,0.9,0.0,10.0,9.142379679144383,9.185828877005347,9.164104278074866,4271452.33,1874670.0,0.0,1496,2258.759380451998
1878,2022-02-22,636.1666666666666,-3.2,2.8,-0.2,6.0,18.2,0.0,0.0,0.0,0.0,0.0,9.0,4.933927245731255,5.164810690423162,5.049368968077209,3007942.33,1488102.0,0.0,1347,2108.0802471065354
1879,2022-02-23,639.1666666666666,-6.8,1.5,-2.7,8.3,20.7,0.0,0.0,0.0,0.0,0.0,2.0,3.33,3.848181818181818,3.589090909090909,2425806.33,1186944.0,0.0,1100,1859.3951166968664
1880,2022-02-24,643.1666666666666,-5.2,4.0,-0.6,9.2,18.6,0.0,0.0,2.2,2.2,2.0,0.0,6.302583025830258,6.43450184501845,6.368542435424354,2495606.0,1131630.0,0.0,1084,1841.703981406461
1881,2022-02-25,646.1666666666666,-4.6,5.4,0.4,10.0,17.6,0.0,0.0,0.0,0.0,0.0,1.0,7.468729851708575,7.611218568665377,7.539974210186976,4017762.34,2046517.0,0.0,1551,2307.006833418785
1882,2022-02-26,650.1666666666666,-3.1,11.2,4.1,14.3,13.9,0.0,6.2,0.0,6.2,0.0,29.0,8.111638954869358,8.983372921615201,8.54750593824228,2117099.0,1020158.0,0.0,842,1596.3036649173105
1883,2022-02-27,654.1666666666666,4.4,10.7,7.6,6.299999999999999,10.4,0.0,19.3,0.0,19.3,0.0,11.0,11.467362924281984,11.78981723237598,11.628590078328982,2125119.0,1073761.0,0.0,766,1518.5944680855027
1884,2022-02-28,657.1666666666666,6.4,8.5,7.5,2.1,10.5,0.0,11.3,0.0,11.3,0.0,8.0,9.660589060308556,10.461430575035063,10.06100981767181,1659839.33,645175.0,0.0,713,1463.8792351068332
1885,2022-03-01,661.1833333333333,7.1,13.0,10.1,5.9,7.9,0.0,3.5,0.0,3.5,0.0,1.0,11.779036827195467,12.76109537299339,12.270066100094429,2461795.0,1394071.0,0.0,1059,1808.1579581647688
1886,2022-03-02,664.1833333333333,5.9,11.4,8.7,5.5,9.3,0.0,4.7,0.0,4.7,0.0,1.0,11.887973640856671,12.674629324546952,12.281301482701812,2640386.33,1197020.0,0.0,1214,1961.4306294427793
1887,2022-03-03,668.1833333333333,4.8,9.7,7.3,4.9,10.7,0.0,0.2,0.0,0.2,0.0,0.0,11.044863459037712,11.538361508452535,11.291612483745125,3746409.33,1792854.0,0.0,1538,2283.6972411243346
1888,2022-03-04,672.1833333333333,4.5,8.8,6.7,4.300000000000001,11.3,0.0,0.0,0.0,0.0,0.0,14.0,11.251306165099267,11.535527690700103,11.393416927899686,4938672.67,2332386.0,0.0,1914,2657.9577853929013
1889,2022-03-05,675.1833333333333,3.3,8.9,6.1,5.6000000000000005,11.9,0.0,0.0,0.0,0.0,0.0,8.0,11.86590909090909,11.674545454545454,11.770227272727272,6123878.0,3127309.0,0.0,2200,2942.212254431948
1890,2022-03-06,679.1833333333333,-0.7,9.7,4.5,10.4,13.5,0.0,0.0,0.0,0.0,0.0,0.0,12.615649606299211,12.410925196850394,12.513287401574804,5838031.33,2622111.0,0.0,2032,2772.460640424944
1891,2022-03-07,683.1833333333333,2.8,9.8,6.3,7.000000000000001,11.7,0.0,0.0,0.0,0.0,0.0,0.0,10.223765432098766,11.099537037037036,10.661651234567902,3110319.0,2467948.0,0.0,1296,2034.702935555359
1892,2022-03-08,686.1833333333333,4.1,9.9,7.0,5.800000000000001,11.0,0.0,0.3,0.0,0.3,0.0,0.0,11.842963970088377,12.357579877634262,12.10027192386132,3563694.33,1475680.0,0.0,1471,2207.9391320066607
1893,2022-03-09,690.1833333333333,-1.3,7.8,3.3,9.1,14.7,0.0,0.0,0.0,0.0,0.0,4.0,9.96711259754738,10.315496098104791,10.141304347826086,4383979.0,1854406.0,0.0,1794,2529.1692219623183
1894,2022-03-10,694.1833333333333,-2.2,6.9,2.4,9.1,15.6,0.0,0.0,0.0,0.0,0.0,0.0,8.27593085106383,9.047872340425531,8.66190159574468,3532975.33,1655325.0,0.0,1504,2237.3931976057993
1895,2022-03-11,697.1833333333333,2.2,5.6,3.9,3.3999999999999995,14.1,0.0,3.3,0.0,3.3,0.0,0.0,6.357228195937873,7.30704898446834,6.832138590203106,1857704.0,783048.0,0.0,837,1568.611051120573
1896,2022-03-12,701.1833333333333,3.2,11.2,7.2,7.999999999999999,10.8,0.0,14.1,0.0,14.1,0.0,12.0,11.647963105303612,11.949269792467334,11.798616448885472,3447712.33,1744105.0,0.0,1301,2030.8227746901098
1897,2022-03-13,705.1833333333333,5.5,11.1,8.3,5.6,9.7,0.0,8.3,0.0,8.3,0.0,0.0,11.92803738317757,12.362616822429906,12.145327102803735,2923108.67,1393755.0,0.0,1070,1798.0283604978758
1898,2022-03-14,708.1833333333333,6.0,8.2,7.1,2.2,10.9,0.0,35.9,0.0,35.9,0.0,15.0,8.61624649859944,9.69187675070028,9.15406162464986,779850.0,404895.0,0.0,357,1083.2278007273417
1899,2022-03-15,712.1833333333333,5.5,9.9,7.7,4.4,10.3,0.0,3.2,0.0,3.2,0.0,7.0,10.476074614760746,11.206812652068129,10.841443633414436,2768296.0,1199418.0,0.0,1233,1957.4210875619742
1900,2022-03-16,716.1833333333333,1.6,11.3,6.5,9.7,11.5,0.0,0.0,0.0,0.0,0.0,6.0,11.555417956656347,12.136222910216718,11.845820433436533,3789321.33,1804081.0,0.0,1615,2337.608213185245
1901,2022-03-17,719.1833333333333,5.4,7.7,6.6,2.3,11.4,0.0,17.5,0.0,17.5,0.0,0.0,7.743464052287582,8.686274509803921,8.21486928104575,1327688.0,602496.0,0.0,612,1332.789169780619
1902,2022-03-18,723.2,5.6,9.9,7.8,4.300000000000001,10.2,0.0,4.1,0.0,4.1,0.0,0.0,10.448598130841122,11.244689889549702,10.846644010195412,2791745.67,1296082.0,0.0,1177,1895.9639495315687
1903,2022-03-19,727.2,5.9,10.0,8.0,4.1,10.0,0.0,2.0,0.0,2.0,0.0,15.0,13.155038759689925,13.127045650301463,13.141042204995694,6330184.67,3075068.0,0.0,2322,3039.1325446215606
1904,2022-03-20,730.2,1.3,7.4,4.4,6.1000000000000005,13.6,0.0,8.1,0.0,8.1,0.0,10.0,7.744386873920552,8.490500863557859,8.117443868739205,1511326.0,688959.0,0.0,579,1294.294947234062
1905,2022-03-21,734.2,4.6,8.4,6.5,3.8000000000000007,11.5,0.0,21.6,0.0,21.6,0.0,1.0,9.578158458244111,9.785867237687366,9.68201284796574,2203080.0,975316.0,0.0,934,1647.4511495525462
1906,2022-03-22,738.2,6.9,12.7,9.8,5.799999999999999,8.2,0.0,7.9,0.0,7.9,0.0,0.0,12.227564102564102,13.318376068376068,12.772970085470083,2184298.0,849441.0,0.0,936,1647.6011437604766
1907,2022-03-23,741.2,5.5,12.3,8.9,6.800000000000001,9.1,0.0,4.0,0.0,4.0,0.0,20.0,12.407212622088656,12.862509391435012,12.634861006761836,3288063.67,1773957.0,0.0,1331,2040.7449220413255
1908,2022-03-24,745.2,1.5,9.8,5.7,8.3,12.3,0.0,0.0,0.0,0.0,0.0,0.0,11.914716588663548,12.35569422776911,12.13520540821633,4866828.67,2501895.0,0.0,1923,2630.8824765785607
1909,2022-03-25,749.2,4.8,12.5,8.7,7.7,9.3,0.0,0.0,0.0,0.0,0.0,0.0,13.649162011173184,14.070949720670392,13.860055865921789,4589140.33,3284988.0,0.0,1790,2496.013799555651
1910,2022-03-26,752.2,7.2,12.6,9.9,5.4,8.1,0.0,6.0,0.0,6.0,0.0,0.0,12.483375959079284,12.993179880647912,12.7382779198636,2797333.0,1463881.0,0.0,1173,1877.1388831560644
1911,2022-03-27,756.2,7.8,12.1,10.0,4.3,8.0,0.0,2.0,0.0,2.0,0.0,3.0,14.625171939477305,14.69738651994498,14.66127922971114,4222944.33,2185888.0,0.0,1454,2156.2577195632693
1912,2022-03-28,760.2,5.4,11.2,8.3,5.799999999999999,9.7,0.0,3.9,0.0,3.9,0.0,7.0,14.62879238548483,14.475312314098751,14.55205234979179,4318063.66,2522473.0,0.0,1681,2381.370300960736
1913,2022-03-29,763.2,4.2,15.1,9.7,10.9,8.3,0.0,1.6,0.0,1.6,0.0,0.0,15.905298759864712,16.00563697857948,15.955467869222096,4698342.34,2898957.0,0.0,1774,2472.476619531933
1914,2022-03-30,767.2,5.7,12.1,8.9,6.4,9.1,0.0,0.8,0.0,0.8,0.0,0.0,14.66050686378036,14.797782470960929,14.729144667370644,4820994.0,2255178.0,0.0,1894,2590.576667460327
1915,2022-03-31,771.2,5.9,10.6,8.3,4.699999999999999,9.7,0.0,0.0,0.0,0.0,0.0,10.0,14.18046511627907,14.13860465116279,14.15953488372093,5743956.99,2618622.0,0.0,2150,2844.6704369293884
1916,2022-04-01,774.2,5.6,9.4,7.5,3.8000000000000007,10.5,0.0,2.2,0.0,2.2,0.0,1.0,10.584100418410042,11.317154811715485,10.950627615062764,2992065.0,1712591.0,0.0,1195,1887.7579201225863
1917,2022-04-02,778.2,4.3,12.0,8.2,7.7,9.8,0.0,0.4,0.0,0.4,0.0,4.0,13.128270580727504,13.283982131461393,13.206126356094448,4754924.33,2316969.0,0.0,1567,2257.8391092233874
1918,2022-04-03,781.2166666666667,6.0,9.2,7.6,3.2,10.4,0.0,16.6,0.0,16.6,0.0,26.0,9.121693121693122,10.145502645502646,9.633597883597885,872312.0,431512.0,0.0,378,1066.9139964152632
1919,2022-04-04,785.2166666666667,6.0,9.7,7.9,3.6999999999999993,10.1,0.0,5.4,0.0,5.4,0.0,36.0,10.14967860422406,10.536271808999082,10.342975206611571,2413127.33,1977175.0,0.0,1089,1775.9825738816794
1920,2022-04-05,789.2166666666667,5.4,11.3,8.4,5.9,9.6,0.0,0.3,0.0,0.3,0.0,23.0,13.298330640818524,13.53096392030156,13.41464728056004,4851981.33,2203721.0,0.0,1857,2542.044833806106
1921,2022-04-06,792.2166666666667,2.4,10.6,6.5,8.2,11.5,0.0,0.0,0.0,0.0,0.0,2.0,13.270156438026474,13.725631768953068,13.49789410348977,4343534.0,2017229.0,0.0,1662,2345.1007683720136
1922,2022-04-07,796.2166666666667,5.9,13.3,9.6,7.4,8.4,0.0,0.2,0.0,0.2,0.0,0.0,16.235820895522387,16.693532338308458,16.464676616915423,5259057.66,4127747.0,0.0,2010,2691.1503697628673
1923,2022-04-08,799.2166666666667,6.8,11.8,9.3,5.000000000000001,8.7,0.0,4.4,0.0,4.4,0.0,26.0,12.727432590855804,13.29601406799531,13.011723329425555,4297837.0,1772972.0,0.0,1706,2385.1936301621395
1924,2022-04-09,803.2166666666667,5.3,9.5,7.4,4.2,10.6,0.0,0.0,0.0,0.0,0.0,17.0,13.43327154772938,13.265523632993512,13.349397590361445,6289421.34,3049815.0,0.0,2158,2835.2305417532953
1925,2022-04-10,807.2166666666667,2.7,9.2,6.0,6.499999999999999,12.0,0.0,1.4,0.0,1.4,0.0,2.0,11.221496005809731,11.188090050835148,11.20479302832244,3614848.33,2117948.0,0.0,1377,2052.261096719806
1926,2022-04-11,810.2166666666667,1.0,13.2,7.1,12.2,10.9,0.0,0.0,0.0,0.0,0.0,22.0,14.16566757493188,14.287193460490464,14.226430517711172,4926653.34,2594820.0,0.0,1835,2508.2852872451394
1927,2022-04-12,814.2166666666667,2.5,8.0,5.3,5.5,12.7,0.0,8.6,0.0,8.6,0.0,26.0,6.97766097240473,8.127463863337713,7.552562417871222,1687627.0,989253.0,0.0,761,1432.3031055127644
1928,2022-04-13,817.2166666666667,0.1,9.7,4.9,9.6,13.1,0.0,0.2,0.0,0.2,0.0,0.0,10.654723127035831,11.239956568946797,10.947339847991314,4509959.0,1970825.0,0.0,1842,2511.31454370615
1929,2022-04-14,821.2166666666667,-1.7,10.9,4.6,12.6,13.4,0.0,0.0,0.0,0.0,0.0,3.0,12.858716475095786,13.063697318007662,12.961206896551724,5374315.66,2706859.0,0.0,2088,2755.3195940087626
1930,2022-04-15,824.2166666666667,2.5,8.8,5.7,6.300000000000001,12.3,0.0,4.3,0.0,4.3,0.0,0.0,10.468768242848803,10.736135434909515,10.602451838879158,4908992.0,3515337.0,0.0,1713,2378.318248604075
1931,2022-04-16,828.2166666666667,-1.2,10.9,4.9,12.1,13.1,0.0,0.0,0.0,0.0,0.0,9.0,14.11957796014068,13.746776084407973,13.933177022274323,7661258.99,4214987.0,0.0,2559,3222.3104996755524
1932,2022-04-17,831.2166666666667,2.9,12.6,7.8,9.7,10.2,0.0,0.0,0.0,0.0,0.0,2.0,14.93974683544304,14.743291139240506,14.841518987341772,5865194.67,3496261.0,0.0,1975,2636.296339406665
1933,2022-04-18,835.2166666666667,5.5,11.8,8.7,6.300000000000001,9.3,0.0,19.2,0.0,19.2,0.0,38.0,9.137640449438202,10.17134831460674,9.65449438202247,795692.0,388572.0,0.0,356,1015.275759980882
1934,2022-04-19,838.2166666666667,5.7,11.1,8.4,5.4,9.6,0.0,0.0,0.0,0.0,0.0,3.0,13.076219512195122,13.422256097560975,13.24923780487805,5271950.67,3018075.0,0.0,1968,2625.248753581671
1935,2022-04-20,842.2333333333333,2.4,14.1,8.3,11.7,9.7,0.0,5.0,0.0,5.0,0.0,38.0,14.165256994144436,14.724788549121666,14.44502277163305,3816656.0,1688490.0,0.0,1537,2192.215312392501
1936,2022-04-21,845.2333333333333,5.8,12.7,9.3,6.9,8.7,0.0,9.3,0.0,9.3,0.0,2.0,12.506734006734009,13.31902356902357,12.912878787878787,2808494.0,1430545.0,0.0,1188,1841.1754285968404
1937,2022-04-22,849.2333333333333,5.8,13.1,9.5,7.3,8.5,0.0,0.0,0.0,0.0,0.0,0.0,16.64787727434891,16.303603282197646,16.47574027827328,7929246.0,4343687.0,0.0,2803,3454.1290943781596
1938,2022-04-23,852.2333333333333,3.8,15.1,9.5,11.3,8.5,0.0,0.0,0.0,0.0,0.0,0.0,18.36526381909548,17.922738693467338,18.14400125628141,9309834.0,4462585.0,0.0,3184,3833.076301919925
1939,2022-04-24,855.2333333333333,5.2,16.9,11.1,11.7,6.9,0.0,1.0,0.0,1.0,0.0,13.0,19.455133387227164,19.338722716248988,19.39692805173808,7421073.66,4440537.0,0.0,2474,3121.0170434056063
1940,2022-04-25,859.2333333333333,7.5,13.6,10.6,6.1,7.4,0.0,6.2,0.0,6.2,0.0,6.0,14.735276621058894,15.057108863771564,14.896192742415227,4167496.33,2096333.0,0.0,1681,2325.9513110186713
1941,2022-04-26,862.2333333333333,3.9,11.8,7.9,7.9,10.1,0.0,1.0,0.0,1.0,0.0,4.0,12.359133126934983,12.912074303405571,12.635603715170276,4401398.01,2013767.0,0.0,1615,2257.8790969425913
1942,2022-04-27,865.2333333333333,3.7,11.6,7.7,7.899999999999999,10.3,0.0,0.0,0.0,0.0,0.0,0.0,14.20521327014218,14.31563981042654,14.26042654028436,5556398.0,2302756.0,0.0,2110,2750.8003933608334
1943,2022-04-28,869.2333333333333,2.9,12.0,7.5,9.1,10.5,0.0,0.0,0.0,0.0,0.0,0.0,15.839321760193783,15.832458619297537,15.83589018974566,6784430.67,2704297.0,0.0,2477,3115.715192456865
1944,2022-04-29,872.2333333333333,6.5,15.3,10.9,8.8,7.1,0.0,0.0,0.0,0.0,0.0,9.0,15.75949848024316,16.09954407294833,15.929521276595745,7385066.67,3132180.0,0.0,2632,3268.623486414156
1945,2022-04-30,875.2333333333333,8.2,14.2,11.2,6.0,6.8,0.0,8.9,0.0,8.9,0.0,1.0,15.878954607977992,15.867491976157726,15.87322329206786,6667511.66,3053883.0,0.0,2181,2815.525267416176
1946,2022-05-01,878.2333333333333,5.1,15.7,10.4,10.6,7.6,0.0,0.0,0.0,0.0,0.0,0.0,17.62330354187355,17.702085402184704,17.662694472029127,9168532.67,4192341.0,0.0,3021,3653.4205276463936
1947,2022-05-02,882.2333333333333,9.1,14.6,11.9,5.5,6.1,0.0,2.3,0.0,2.3,0.0,4.0,14.762683201803831,15.333145434047353,15.047914317925592,4875651.67,3139282.0,0.0,1774,2404.309259288275
1948,2022-05-03,885.2333333333333,8.6,13.3,11.0,4.700000000000001,7.0,0.0,2.3,0.0,2.3,0.0,5.0,13.597087378640778,14.173370319001387,13.885228848821082,3768190.67,1612399.0,0.0,1442,2070.191454525291
1949,2022-05-04,888.2333333333333,7.9,12.3,10.1,4.4,7.9,0.0,1.9,0.0,1.9,0.0,0.0,13.11507537688442,13.892964824120604,13.504020100502512,5193635.0,2889020.0,0.0,1990,2616.0671055409107
1950,2022-05-05,891.2333333333333,8.1,10.7,9.4,2.6,8.6,0.0,11.6,0.0,11.6,0.0,8.0,10.653532608695652,11.622282608695652,11.137907608695652,1614793.0,738389.0,0.0,736,1359.9362045186012
1951,2022-05-06,894.2333333333333,6.85,12.2,9.55,5.35,8.45,0.0,0.0,0.0,0.0,0.0,4.0,14.687081659973224,14.882864792503346,14.784973226238286,8218326.99,4408335.0,0.0,2988,3609.7987436418334
1952,2022-05-07,897.2333333333333,5.6,13.7,9.7,8.1,8.3,0.0,0.0,0.0,0.0,0.0,19.0,16.086834733893557,15.842086834733893,15.964460784313726,8297588.32,4438681.0,0.0,2856,3475.6547150940733
1953,2022-05-08,900.25,5.9,11.6,8.8,5.699999999999999,9.2,0.0,3.2,0.0,3.2,0.0,0.0,15.817718541748334,15.511172089376714,15.664445315562524,7301758.0,4396525.0,0.0,2551,3168.504111058791
1954,2022-05-09,903.25,7.0,13.9,10.5,6.9,7.5,0.0,3.5,0.0,3.5,0.0,2.0,15.728909952606635,15.848341232227488,15.788625592417064,5483146.0,2592380.0,0.0,2110,2725.3469237194554
1955,2022-05-10,906.25,7.6,15.0,11.3,7.4,6.7,0.0,0.9,0.0,0.9,0.0,6.0,14.66129715981348,15.071216617210682,14.86625688851208,6120535.33,3068709.0,0.0,2359,2972.1831452595356
1956,2022-05-11,909.25,7.2,14.1,10.7,6.9,7.3,0.0,0.9,0.0,0.9,0.0,9.0,15.142159257449928,15.6038104543234,15.372984855886664,5031177.0,-703557261.0,0.0,2047,2658.0127678624985
1957,2022-05-12,912.25,6.8,10.5,8.7,3.7,9.3,0.0,6.6,0.0,6.6,0.0,27.0,10.054658385093168,11.135403726708075,10.595031055900622,1827771.33,703695.0,0.0,805,1413.8357837118147
1958,2022-05-13,915.25,4.4,13.2,8.8,8.799999999999999,9.2,0.0,1.5,0.0,1.5,0.0,8.0,13.65451599837991,14.131227217496962,13.892871607938435,6902284.67,3504090.0,0.0,2469,3075.6521849909523
1959,2022-05-14,917.25,7.2,14.0,10.6,6.8,7.4,0.0,3.8,0.0,3.8,0.0,0.0,14.172798216276478,14.59866220735786,14.385730211817169,4710395.0,2238068.0,0.0,1794,2398.4619638833806
1960,2022-05-15,920.25,10.7,13.9,12.3,3.200000000000001,5.7,0.0,24.3,0.0,24.3,0.0,10.0,13.649098474341192,14.533980582524272,14.091539528432731,1738212.0,664752.0,0.0,721,1323.2651125725656
1961,2022-05-16,923.25,7.9,15.7,11.8,7.799999999999999,6.2,0.0,1.1,0.0,1.1,0.0,17.0,17.89153046062407,17.91158989598811,17.90156017830609,7217914.66,3074828.0,0.0,2692,3292.0616232419798
1962,2022-05-17,925.25,6.4,14.6,10.5,8.2,7.5,0.0,0.0,0.0,0.0,0.0,6.0,16.46551724137931,16.815830721003135,16.64067398119122,6342103.0,2763124.0,0.0,2552,3149.851488075089
1963,2022-05-18,928.25,8.2,15.5,11.9,7.300000000000001,6.1,0.0,5.7,0.0,5.7,0.0,31.0,16.584754262788366,17.005015045135405,16.794884653961887,4765774.33,2402455.0,0.0,1994,2589.634699255363
1964,2022-05-19,930.25,8.0,14.7,11.4,6.699999999999999,6.6,0.0,0.0,0.0,0.0,0.0,25.0,16.875829034635224,17.079587324981578,16.977708179808403,7215125.33,3740054.0,0.0,2714,3307.4112489662716
1965,2022-05-20,933.25,3.9,15.0,9.5,11.1,8.5,0.0,0.0,0.0,0.0,0.0,0.0,19.212863705972435,19.10597243491577,19.159418070444104,9073465.67,4156406.0,0.0,3265,3856.1811293912815
1966,2022-05-21,935.25,5.4,17.8,11.6,12.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,21.488661302121432,21.065593757620093,21.27712752987076,13739114.34,6951943.0,0.0,4101,4689.944332713862
1967,2022-05-22,938.25,8.0,19.6,13.8,11.6,4.2,0.0,0.0,0.0,0.0,0.0,9.0,22.57204138279081,22.00580368407772,22.288922533434267,13274470.0,7335901.0,0.0,3963,4549.700851117484
1968,2022-05-23,940.25,11.7,16.7,14.2,5.0,3.8,0.0,0.0,0.0,0.0,0.0,4.0,20.980561555075592,20.662449861153966,20.821505708114778,9962679.0,5636810.0,0.0,3241,3825.450676785612
1969,2022-05-24,942.25,10.2,15.6,12.9,5.4,5.1,0.0,0.0,0.0,0.0,0.0,0.0,17.917358490566038,18.35547169811321,18.136415094339625,6787762.67,2830979.0,0.0,2650,3232.1938019017175
1970,2022-05-25,944.25,10.4,18.6,14.5,8.200000000000001,3.5,0.0,0.6,0.0,0.6,0.0,0.0,19.032024399542507,19.531452535264965,19.28173846740373,6644708.0,3289453.0,0.0,2623,3202.9302186492696
1971,2022-05-26,947.25,10.3,16.2,13.3,5.899999999999999,4.7,0.0,8.8,0.0,8.8,0.0,0.0,17.91624943104233,18.390532544378697,18.15339098771052,5555221.33,2428991.0,0.0,2197,2774.6599192117355
1972,2022-05-27,949.25,10.0,15.7,12.9,5.699999999999999,5.1,0.0,8.0,0.0,8.0,0.0,12.0,18.18222794591114,18.404056664520283,18.29314230521571,8519528.0,3832587.0,0.0,3106,3681.3828957725846
1973,2022-05-28,951.25,8.6,15.0,11.8,6.4,6.2,0.0,0.0,0.0,0.0,0.0,4.0,17.742111650485437,17.820084951456312,17.781098300970875,9831738.0,4855761.0,0.0,3296,3869.0991405152854
1974,2022-05-29,952.25,10.9,15.8,13.4,4.9,4.6,0.0,0.0,0.0,0.0,0.0,2.0,19.45310435931308,19.3110964332893,19.38210039630119,9613163.33,4466228.0,0.0,3028,3598.808645623307
1975,2022-05-30,954.25,9.6,14.4,12.0,4.800000000000001,6.0,0.0,5.1,0.0,5.1,0.0,0.0,15.75991471215352,16.307889125799573,16.033901918976547,6128452.66,2800782.0,0.0,2345,2913.5114032801184
1976,2022-05-31,956.25,11.3,17.5,14.4,6.199999999999999,3.6,0.0,0.0,0.0,0.0,0.0,0.0,20.40317065589058,20.648741063102268,20.525955859496424,9325417.67,5090830.0,0.0,3217,3783.207405669187
1977,2022-06-01,958.25,10.3,18.2,14.3,7.899999999999999,3.7,0.0,0.0,0.0,0.0,0.0,0.0,21.18995558592416,21.60813119234712,21.39904338913564,8483093.33,4543219.0,0.0,2927,3490.896644973983
1978,2022-06-02,959.25,13.2,20.4,16.8,7.199999999999999,1.2,0.0,0.0,0.0,0.0,0.0,0.0,22.97025371828521,23.16039661708953,23.06532516768737,9404772.66,3934001.0,0.0,3429,3990.579113377973
1979,2022-06-03,961.2666666666668,13.8,17.4,15.6,3.599999999999998,2.4,0.0,9.0,0.0,9.0,0.0,5.0,18.491811175337187,19.051541425818883,18.77167630057804,5577264.33,2516006.0,0.0,2076,2635.2548030646267
1980,2022-06-04,962.2666666666668,12.4,20.6,16.5,8.200000000000001,1.5,0.0,8.0,0.0,8.0,0.0,6.0,22.26982680036463,22.236402309328472,22.25311455484655,9888816.0,5302943.0,0.0,3291,3847.923706217415
1981,2022-06-05,964.2666666666668,12.3,19.8,16.1,7.5,1.9,0.0,12.5,0.0,12.5,0.0,4.0,19.20340543028072,19.45098941555453,19.327197422917628,6405318.67,2925488.0,0.0,2173,2727.5858150198032
1982,2022-06-06,965.2666666666668,9.2,17.4,13.3,8.2,4.7,0.0,0.0,0.0,0.0,0.0,5.0,20.1873417721519,20.255133614627287,20.2212376933896,10103246.67,4262254.0,0.0,3555,4107.241121655263
1983,2022-06-07,966.2666666666668,8.9,18.0,13.5,9.1,4.5,0.0,0.8,0.0,0.8,0.0,0.0,20.91398446170921,21.039955604883463,20.976970033296336,10447519.99,4541703.0,0.0,3604,4153.889618307261
1984,2022-06-08,967.2666666666668,12.7,19.8,16.3,7.100000000000001,1.7,0.0,0.2,0.0,0.2,0.0,1.0,21.010303377218086,21.434745277618774,21.22252432741843,9605339.33,4675700.0,0.0,3494,4041.5312971592657
1985,2022-06-09,969.2666666666668,12.5,14.8,13.7,2.3000000000000007,4.3,0.0,26.3,0.0,26.3,0.0,8.0,14.980099502487562,15.90547263681592,15.442786069651742,1738699.0,663644.0,0.0,804,1349.166150394747
1986,2022-06-10,970.2666666666668,13.0,20.9,17.0,7.899999999999999,1.0,0.0,0.6,0.0,0.6,0.0,0.0,22.089847009735745,22.2172461752434,22.15354659248957,10269498.33,4832440.0,0.0,3595,4137.794170197174
