Departure,Return,Departure station,Return station,Membership Type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure slot,Return slot,Stopover duration (sec.),Number of bike stopovers
2021-12-09 8:00,2021-12-09 8:00,0072 14th & Cambie,0070 10th & Granville,365 Day Founding Standard,2197,486,3689,3814,12,9,0,0
2021-12-09 8:00,2021-12-09 8:00,0278 15th & Victoria (Trout Lake),0274 Victoria & 10th,30 Day Pass,530,191,3595,3669,2,5,0,0
2021-12-09 8:00,2021-12-09 8:00,0110 5th & Arbutus,0066 Anderson & 2nd,365 Standard,1396,266,3958,4059,1,22,0,0
2021-12-09 8:00,2021-12-09 8:00,0122 Haro & Denman,0002 Burrard Station (Melville & Dunsmuir),365 Plus,1717,597,3924,4051,13,4,0,0
2021-12-09 8:00,2021-12-09 8:00,0027 Beatty & Nelson,0066 Anderson & 2nd,365 Corporate Plus,3234,609,3692,3866,5,4,0,0
2021-12-09 8:00,2021-12-09 8:00,0143 South False Creek Seawall,0193 Science World,365 Corporate Standard Renewal,2432,461,3502,3690,7,3,0,0
2021-12-09 8:00,2021-12-09 8:00,0027 Beatty & Nelson,0027 Beatty & Nelson,365 Corporate Plus,0,16,3705,3774,5,5,0,0
2021-12-09 8:00,2021-12-09 8:00,0174 1st & Manitoba,0037 Hornby & Nelson,365 Standard,2987,1178,3821,4000,9,1,0,0
2021-12-09 8:00,2021-12-09 8:00,0176 10th & Ontario,0001 10th & Cambie,365 Day Founding Plus,720,142,3960,4034,11,1,0,0
2021-12-09 8:00,2021-12-09 8:00,0218 Carrall & Seawall,0234 Station & National,365 Day Founding Plus,794,205,3727,3831,15,8,0,0
2021-12-09 8:00,2021-12-09 8:00,0174 1st & Manitoba,0191 7th & Laurel,365 Corporate Plus Renewal,1627,447,3937,4084,17,5,0,0
2021-12-09 8:00,2021-12-09 8:00,0137 Beach & Seymour,0011 Ontario & Seawall,365 Corporate Plus,3203,720,3872,4190,4,19,0,0
2021-12-09 8:00,2021-12-09 8:00,0035 Coal Harbour Community Centre,0014 Canada Place,30 Day Pass,1398,459,3777,3864,22,2,0,0
2021-12-09 8:00,2021-12-09 8:00,0134 14th & Main,0001 10th & Cambie,365 Plus,1419,410,3610,3848,8,35,0,0
2021-12-09 8:00,2021-12-09 8:00,0044 Pacific & Richards,0024 Hornby & Pender,365 Standard,1990,595,3752,3850,1,2,0,0
2021-12-09 8:00,2021-12-09 8:00,0137 Beach & Seymour,0137 Beach & Seymour,365 Corporate Plus,0,17,3855,4014,4,4,0,0
2021-12-09 8:00,2021-12-09 8:00,0124 Richards & Cordova,0123 Georgia & Thurlow,365 Plus,1317,529,3790,3922,24,6,0,0
2021-12-09 8:00,2021-12-09 8:00,0143 South False Creek Seawall,0017 Marinaside & Davie,365 Corporate Plus Renewal,2670,746,3779,3960,13,1,0,0
2021-12-09 8:00,2021-12-09 8:00,0166 Alder & 11th,0165 Columbia & 5th,365 Plus,2148,620,3598,3660,2,7,0,0
2021-12-09 8:00,2021-12-09 8:00,0096 Nicola & Robson,0137 Beach & Seymour,30 Day Pass,2540,770,3989,4153,3,3,0,0
2021-12-09 8:00,2021-12-09 9:00,0265 St Catherines & 10th,0236 Keith & 6th,365 Day Founding Plus,894,220,3389,3692,6,10,0,0
2021-12-09 8:00,2021-12-09 9:00,0009 Spyglass & Seawall,0193 Science World,365 Day Founding Plus,1227,314,3663,3708,11,1,0,0
2021-12-09 8:00,2021-12-09 9:00,0083 Aquatic Centre,0193 Science World,365 Plus,3859,856,3831,4056,7,3,0,0
2021-12-09 8:00,2021-12-09 9:00,0154 Kitsilano Beach Park,0155 Arbutus & McNicoll,365 Standard,526,154,3908,4035,13,29,0,0
2021-12-09 8:00,2021-12-09 9:00,0005 Dunsmuir & Beatty,0213 Pender & Gore,30 Day Pass,1419,575,3837,4003,4,13,0,0
2021-12-09 8:00,2021-12-09 9:00,0089 Burrard & Drake,0024 Hornby & Pender,365 Plus,1627,390,3731,4005,23,7,0,0
2021-12-09 8:00,2021-12-09 9:00,0040 Cardero & Davie,0034 Cordova & Bute,365 Standard,1743,471,3855,4093,4,1,0,0
2021-12-09 8:00,2021-12-09 9:00,0132 14th & Ontario,0261 8th & Fraser,365 Corporate Plus Renewal,1790,594,3734,3847,2,5,0,0
2021-12-09 8:00,2021-12-09 9:00,0177 Quebec & 1st,0199 Georgia & Main,Community Pass,1376,345,3731,3866,5,20,0,0
2021-12-09 8:00,2021-12-09 9:00,0173 1st & Columbia,0230 Alexander & Railway,365 Plus,2860,900,3976,4130,16,3,0,0
2021-12-09 8:00,2021-12-09 9:00,0282 14th & Fraser,0079 Nelson & Richards,365 Corporate Plus,4600,1119,3650,3847,1,4,0,0
2021-12-09 8:00,2021-12-09 9:00,0109 7th & Arbutus,0064 Expo & Smithe,365 Standard,4120,988,3860,4103,1,7,0,0
2021-12-09 8:00,2021-12-09 9:00,0173 1st & Columbia,0122 Haro & Denman,365 Corporate Standard Renewal,5952,1509,3764,4069,4,8,0,0
2021-12-09 8:00,2021-12-09 10:00,0298 6th & Carolina,0041 Cardero & Robson,365 Day Pass Standard SALE,5280,1213,3831,4026,8,13,0,0
2021-12-09 8:00,2021-12-09 14:00,0211 14th & Alder,0165 Columbia & 5th,365 Standard,2591,22598,3384,3539,2,9,45,2
2021-12-09 9:00,2021-12-09 9:00,0211 14th & Alder,0112 10th & Oak,365 Corporate Plus Renewal,837,186,3951,4042,8,15,0,0
2021-12-09 9:00,2021-12-09 9:00,0186 10th & Kingsway,0170 8th & Yukon,365 Day Pass Plus SALE,1376,281,3752,3884,17,1,0,0
2021-12-09 9:00,2021-12-09 9:00,0239 Grant & Commercial,0242 8th & Commercial,365 Standard,1006,221,3766,3868,4,36,0,0
2021-12-09 9:00,2021-12-09 9:00,0148 Creekside Park North,0030 Abbott & Cordova,365 Plus,1553,458,3753,4048,8,20,0,0
2021-12-09 9:00,2021-12-09 9:00,0006 Olympic Village Station,0174 1st & Manitoba,365 Corporate Plus Renewal,925,222,3843,3958,26,2,0,0
2021-12-09 9:00,2021-12-09 9:00,0004 Yaletown-Roundhouse Station,0057 Marinaside & Cooperage,365 Standard,602,166,3831,3922,1,2,0,0
2021-12-09 9:00,2021-12-09 9:00,0248 St George & Broadway,0193 Science World,365 Corporate Plus,2117,615,3835,4035,6,6,0,0
2021-12-09 9:00,2021-12-09 9:00,0241 4th & Commercial,0232 Britannia Parking Lot,Community Pass,1296,446,3808,3884,4,11,0,0
2021-12-09 9:00,2021-12-09 9:00,0172 10th & Columbia,0024 Hornby & Pender,365 Standard,3722,861,3668,3863,5,12,0,0
2021-12-09 9:00,2021-12-09 9:00,0004 Yaletown-Roundhouse Station,0027 Beatty & Nelson,365 Standard,565,149,3648,3818,2,5,0,0
2021-12-09 9:00,2021-12-09 9:00,0300 Bute & Barclay,0019 Robson & Hornby,30 Day Pass,690,175,3595,3668,4,26,0,0
2021-12-09 9:00,2021-12-09 9:00,0218 Carrall & Seawall,0218 Carrall & Seawall,Community Pass,1882,1077,3795,4080,14,2,0,0
2021-12-09 9:00,2021-12-09 9:00,0037 Hornby & Nelson,0052 Cambie & Water,30 Day Pass,1672,530,3874,4008,1,25,0,0
2021-12-09 9:00,2021-12-09 9:00,0074 10th & Main,0070 10th & Granville,365 Corporate Plus Renewal,2777,755,3724,3869,8,5,0,0
2021-12-09 9:00,2021-12-09 9:00,0262 8th & Prince Edward,0030 Abbott & Cordova,365 Standard,3013,773,3855,4029,7,5,0,0
2021-12-09 9:00,2021-12-09 9:00,0129 Richards & Robson,0052 Cambie & Water,365 Plus,1159,349,3461,3687,19,32,0,0
2021-12-09 9:00,2021-12-09 9:00,0087 Broughton & Burnaby,0015 Granville & Georgia,365 Day Founding Plus,1927,485,3950,4084,13,1,0,0
2021-12-09 9:00,2021-12-09 9:00,0213 Pender & Gore,0148 Creekside Park North,365 Corporate Plus,961,239,3802,3995,13,8,0,0
2021-12-09 9:00,2021-12-09 9:00,0057 Marinaside & Cooperage,0006 Olympic Village Station,365 Day Founding Standard,1127,379,3660,3785,23,24,0,0
2021-12-09 9:00,2021-12-09 9:00,0206 8th & Scotia,0258 13th & St George,365 Standard,1018,366,3671,3832,9,16,0,0
2021-12-09 9:00,2021-12-09 9:00,0057 Marinaside & Cooperage,0004 Yaletown-Roundhouse Station,365 Standard,696,248,3823,3953,15,1,0,0
2021-12-09 9:00,2021-12-09 9:00,0019 Robson & Hornby,0024 Hornby & Pender,365 Standard,588,169,4009,4095,23,11,0,0
2021-12-09 9:00,2021-12-09 9:00,0191 7th & Laurel,0108 1st & Chestnut,30 Day Pass,2570,631,3640,3816,8,6,0,0
2021-12-09 9:00,2021-12-09 9:00,0273 Victoria & 4th,0235 Charles & Commercial,365 Corporate Plus Renewal,1043,364,3681,3939,13,1,0,0
2021-12-09 9:00,2021-12-09 9:00,0048 Comox & Broughton,0125 Hamilton & Robson,365 Corporate Standard Renewal,2044,449,3740,4005,5,5,0,0
2021-12-09 9:00,2021-12-09 9:00,0211 14th & Alder,0106 Heather & 14th,365 Corporate Standard,963,277,3939,4027,1,6,0,0
2021-12-09 9:00,2021-12-09 9:00,0153 Arbutus Greenway & Fir,0002 Burrard Station (Melville & Dunsmuir),365 Corporate Plus Renewal,3453,775,3408,3658,11,19,0,0
2021-12-09 9:00,2021-12-09 9:00,0044 Pacific & Richards,0108 1st & Chestnut,30 Day Pass,1921,529,3716,3932,10,16,0,0
2021-12-09 9:00,2021-12-09 9:00,0037 Hornby & Nelson,0119 3rd & Quebec,30 Day Pass,3085,810,3787,3953,5,9,0,0
2021-12-09 9:00,2021-12-09 9:00,0300 Bute & Barclay,0209 Stanley Park - Information Booth,365 Corporate Plus Renewal,0,645,3402,3715,5,1,0,0
2021-12-09 9:00,2021-12-09 9:00,0087 Broughton & Burnaby,0019 Robson & Hornby,365 Standard,1525,470,3963,4101,16,23,0,0
2021-12-09 9:00,2021-12-09 9:00,0011 Ontario & Seawall,0052 Cambie & Water,365 Day Founding Standard,2385,1038,3668,3837,2,1,0,0
2021-12-09 9:00,2021-12-09 9:00,0190 Melville & Bute,0230 Alexander & Railway,365 Corporate Plus Renewal,3050,1226,4040,4219,8,8,282,1
2021-12-09 9:00,2021-12-09 9:00,0187 Bute & Davie,0123 Georgia & Thurlow,365 Corporate Standard Renewal,1008,291,3889,4048,2,11,0,0
2021-12-09 9:00,2021-12-09 9:00,0191 7th & Laurel,0066 Anderson & 2nd,30 Day Pass,1398,393,3842,3966,14,26,0,0
2021-12-09 9:00,2021-12-09 9:00,0088 Harwood & Bute,0017 Marinaside & Davie,30 Day Pass,2628,809,3706,3905,10,7,0,0
2021-12-09 9:00,2021-12-09 9:00,0193 Science World,0190 Melville & Bute,365 Standard,2764,838,3624,3563,3,13,0,0
2021-12-09 9:00,2021-12-09 9:00,0223 Commercial & Adanac,0002 Burrard Station (Melville & Dunsmuir),365 Plus,4267,1059,3695,3922,16,25,0,0
2021-12-09 9:00,2021-12-09 9:00,0088 Harwood & Bute,0088 Harwood & Bute,30 Day Pass,0,57,3832,3956,7,7,0,0
2021-12-09 9:00,2021-12-09 9:00,0197 1st & Scotia,0034 Cordova & Bute,365 Plus,3598,928,3681,3935,7,2,0,0
2021-12-09 9:00,2021-12-09 9:00,0191 7th & Laurel,0039 Helmcken & Burrard,365 Corporate Standard,3095,980,3866,4016,11,2,0,0
2021-12-09 9:00,2021-12-09 9:00,0215 Princess & Union,0129 Richards & Robson,365 Standard,2301,670,3624,3871,5,13,0,0
2021-12-09 9:00,2021-12-09 9:00,0179 11th & Kingsway,0001 10th & Cambie,365 Standard,1337,281,3540,3737,4,7,0,0
2021-12-09 9:00,2021-12-09 9:00,0088 Harwood & Bute,0088 Harwood & Bute,30 Day Pass,0,47,3877,3989,7,7,0,0
2021-12-09 9:00,2021-12-09 9:00,0006 Olympic Village Station,0002 Burrard Station (Melville & Dunsmuir),365 Plus,2938,854,3744,3887,24,22,0,0
2021-12-09 9:00,2021-12-09 9:00,0187 Bute & Davie,0024 Hornby & Pender,365 Plus,951,803,3800,3869,10,2,0,0
2021-12-09 9:00,2021-12-09 9:00,0088 Harwood & Bute,0037 Hornby & Nelson,30 Day Pass,1100,392,3882,4026,19,18,0,0
2021-12-09 9:00,2021-12-09 9:00,0039 Helmcken & Burrard,0078 Nelson & Mainland,30 Day Pass,890,281,3843,3980,5,15,0,0
2021-12-09 9:00,2021-12-09 9:00,0199 Georgia & Main,0173 1st & Columbia,30 Day Pass,1598,615,3735,3895,20,4,0,0
2021-12-09 9:00,2021-12-09 9:00,0006 Olympic Village Station,0052 Cambie & Water,365 Day Founding Standard,3651,1410,3732,3879,17,3,0,0
2021-12-09 9:00,2021-12-09 9:00,0229 Keefer & Princess,0024 Hornby & Pender,365 Standard,3391,1366,3579,3856,1,9,0,0
2021-12-09 9:00,2021-12-09 9:00,0096 Nicola & Robson,0021 Cordova & Granville,30 Day Pass,2115,1118,3681,3876,7,7,0,0
2021-12-09 9:00,2021-12-09 9:00,0019 Robson & Hornby,0230 Alexander & Railway,365 Day Pass Plus SALE,2699,785,3969,4163,3,17,0,0
2021-12-09 9:00,2021-12-09 9:00,0098 Carrall & Hastings,0122 Haro & Denman,Community Pass,5703,1204,3898,4143,7,12,0,0
2021-12-09 9:00,2021-12-09 9:00,0040 Cardero & Davie,0037 Hornby & Nelson,30 Day Pass,1384,381,3750,3911,1,5,0,0
2021-12-09 9:00,2021-12-09 9:00,0035 Coal Harbour Community Centre,0230 Alexander & Railway,30 Day Pass,3095,953,3956,4038,2,15,0,0
2021-12-09 9:00,2021-12-09 9:00,0064 Expo & Smithe,0119 3rd & Quebec,30 Day Pass,2564,652,3932,4114,14,8,0,0
2021-12-09 9:00,2021-12-09 9:00,0092 Chilco & Barclay,0021 Cordova & Granville,365 Day Founding Plus,2864,770,3800,4043,11,4,0,0
2021-12-09 9:00,2021-12-09 9:00,0064 Expo & Smithe,0064 Expo & Smithe,30 Day Pass,0,23,3869,4008,14,14,0,0
2021-12-09 9:00,2021-12-09 9:00,0155 Arbutus & McNicoll,0026 Beatty & Robson,365 Standard,7353,1465,3882,4242,26,1,0,0
2021-12-09 9:00,2021-12-09 9:00,0242 8th & Commercial,0232 Britannia Parking Lot,Community Pass,1809,513,3586,3848,35,12,0,0
2021-12-09 9:00,2021-12-09 9:00,0189 Granville Island,0073 Ontario & 5th,Community Pass,3687,1052,3735,3985,3,6,0,0
2021-12-09 9:00,2021-12-09 9:00,0166 Alder & 11th,0205 Pine & 10th,365 Plus,1333,489,3911,4037,5,10,0,0
2021-12-09 9:00,2021-12-09 10:00,0176 10th & Ontario,0001 10th & Cambie,365 Day Founding Standard,720,154,3903,3984,14,10,0,0
2021-12-09 9:00,2021-12-09 10:00,0112 10th & Oak,0070 10th & Granville,365 Corporate Plus Renewal,988,297,3819,3895,15,14,0,0
2021-12-09 9:00,2021-12-09 10:00,0122 Haro & Denman,0201 Shaw Tower,365 Corporate Standard,1682,419,3879,4035,8,5,0,0
2021-12-09 9:00,2021-12-09 10:00,0032 Comox & Denman,0012 Dunsmuir & Richards,30 Day Pass,2715,905,3431,3536,9,21,0,0
2021-12-09 9:00,2021-12-09 10:00,0079 Nelson & Richards,0024 Hornby & Pender,365 Corporate Standard Renewal,1317,417,3747,3834,4,21,0,0
2021-12-09 9:00,2021-12-09 10:00,0173 1st & Columbia,0173 1st & Columbia,Community Pass,1803,2833,3763,3898,4,15,0,0
2021-12-09 9:00,2021-12-09 10:00,0050 Bute & Comox,0222 Adanac & McLean,365 Day Founding Standard,7222,2182,3814,4137,20,5,0,0
2021-12-09 9:00,2021-12-09 11:00,0050 Bute & Comox,0037 Hornby & Nelson,365 Standard,2452,5597,3668,3811,14,13,0,0
2021-12-09 10:00,2021-12-09 10:00,0143 South False Creek Seawall,0143 South False Creek Seawall,24 Hour,0,17,3763,3906,7,7,0,0
2021-12-09 10:00,2021-12-09 10:00,0044 Pacific & Richards,0083 Aquatic Centre,365 Day Founding Plus,1186,305,3715,3892,14,33,0,0
2021-12-09 10:00,2021-12-09 10:00,0126 Thurlow & Pendrell,0136 David Lam Park - West,365 Corporate Plus Renewal,1592,416,3792,3872,5,9,0,0
2021-12-09 10:00,2021-12-09 10:00,0044 Pacific & Richards,0044 Pacific & Richards,365 Day Founding Plus,0,57,3763,3897,14,14,0,0
2021-12-09 10:00,2021-12-09 10:00,0010 Stamps Landing,0193 Science World,365 Corporate Plus Renewal,1578,368,3705,3858,8,10,0,0
2021-12-09 10:00,2021-12-09 10:00,0050 Bute & Comox,0021 Cordova & Granville,365 Standard,1919,518,3648,3784,16,12,0,0
2021-12-09 10:00,2021-12-09 10:00,0041 Cardero & Robson,0201 Shaw Tower,365 Standard,1243,468,3937,4072,2,18,0,0
2021-12-09 10:00,2021-12-09 10:00,0063 Robson & Granville,0045 Beach & Hornby,365 Corporate Plus Renewal,1427,545,3808,3924,19,7,0,0
2021-12-09 10:00,2021-12-09 10:00,0207 Alberni & Jervis,0019 Robson & Hornby,365 Standard,782,255,3726,3885,6,4,0,0
2021-12-09 10:00,2021-12-09 10:00,0129 Richards & Robson,0035 Coal Harbour Community Centre,30 Day Pass,2540,918,3671,3769,17,21,0,0
2021-12-09 10:00,2021-12-09 10:00,0129 Richards & Robson,0035 Coal Harbour Community Centre,30 Day Pass,2566,1013,3611,3901,18,23,0,0
2021-12-09 10:00,2021-12-09 10:00,0148 Creekside Park North,0143 South False Creek Seawall,24 Hour,2740,887,3727,3934,15,7,0,0
2021-12-09 10:00,2021-12-09 10:00,0265 St Catherines & 10th,0193 Science World,Community Pass,2648,581,3761,3929,3,2,0,0
2021-12-09 10:00,2021-12-09 10:00,0060 Bidwell & Burnaby,0041 Cardero & Robson,365 Standard,1018,311,3823,4050,22,2,0,0
2021-12-09 10:00,2021-12-09 10:00,0129 Richards & Robson,0129 Richards & Robson,30 Day Pass,6,34,3647,3587,16,21,0,0
2021-12-09 10:00,2021-12-09 10:00,0262 8th & Prince Edward,0165 Columbia & 5th,Community Pass,1380,483,3784,3887,13,13,0,0
2021-12-09 10:00,2021-12-09 10:00,0129 Richards & Robson,0129 Richards & Robson,30 Day Pass,0,136,3742,3837,18,18,0,0
2021-12-09 10:00,2021-12-09 10:00,0060 Bidwell & Burnaby,0057 Marinaside & Cooperage,30 Day Pass,2860,749,3911,4079,9,8,0,0
2021-12-09 10:00,2021-12-09 10:00,0050 Bute & Comox,0039 Helmcken & Burrard,30 Day Pass,549,238,3681,3766,15,13,0,0
2021-12-09 10:00,2021-12-09 10:00,0177 Quebec & 1st,0017 Marinaside & Davie,365 Day Founding Standard,2144,464,3744,3872,17,16,0,0
2021-12-09 10:00,2021-12-09 10:00,0110 5th & Arbutus,0058 Homer & Smithe,365 Plus,5333,1442,3753,3972,7,1,0,0
2021-12-09 10:00,2021-12-09 10:00,0005 Dunsmuir & Beatty,0052 Cambie & Water,365 Day Founding Plus,663,196,3842,3948,3,10,0,0
2021-12-09 10:00,2021-12-09 10:00,0126 Thurlow & Pendrell,0024 Hornby & Pender,365 Plus,1602,662,3653,3745,6,22,0,0
2021-12-09 10:00,2021-12-09 10:00,0273 Victoria & 4th,0231 Napier & Commercial,365 Plus,1194,440,3499,3731,7,1,0,0
2021-12-09 10:00,2021-12-09 10:00,0037 Hornby & Nelson,0030 Abbott & Cordova,30 Day Pass,1856,509,3468,3665,17,13,0,0
2021-12-09 10:00,2021-12-09 10:00,0045 Beach & Hornby,0148 Creekside Park North,24 Hour,3148,1053,3666,3926,8,15,0,0
2021-12-09 10:00,2021-12-09 10:00,0045 Beach & Hornby,0045 Beach & Hornby,24 Hour,0,32,3766,3914,6,6,0,0
2021-12-09 10:00,2021-12-09 10:00,0010 Stamps Landing,0174 1st & Manitoba,365 Corporate Plus Renewal,1180,328,3929,4051,12,17,0,0
2021-12-09 10:00,2021-12-09 10:00,0092 Chilco & Barclay,0092 Chilco & Barclay,365 Standard,7814,2477,3700,3872,5,10,0,0
2021-12-09 10:00,2021-12-09 10:00,0129 Richards & Robson,0174 1st & Manitoba,365 Corporate Standard,3573,1020,3715,3971,21,3,0,0
2021-12-09 10:00,2021-12-09 10:00,0187 Bute & Davie,0063 Robson & Granville,30 Day Pass,1349,339,3814,3960,4,19,0,0
2021-12-09 10:00,2021-12-09 10:00,0191 7th & Laurel,0123 Georgia & Thurlow,365 Corporate Standard Renewal,3536,971,3784,4055,9,4,0,0
2021-12-09 10:00,2021-12-09 10:00,0186 10th & Kingsway,0005 Dunsmuir & Beatty,365 Corporate Plus Renewal,2793,703,3803,3943,6,22,0,0
2021-12-09 10:00,2021-12-09 10:00,0064 Expo & Smithe,0052 Cambie & Water,30 Day Pass,1486,348,3637,3808,1,8,0,0
2021-12-09 10:00,2021-12-09 10:00,0079 Nelson & Richards,0012 Dunsmuir & Richards,365 Standard,755,284,3608,3695,8,20,0,0
2021-12-09 10:00,2021-12-09 10:00,0140 Burrard & 7th,0069 7th & Granville,365 Day Founding Plus,592,233,3900,3998,6,6,0,0
2021-12-09 10:00,2021-12-09 10:00,0044 Pacific & Richards,0235 Charles & Commercial,365 Day Founding Standard,5856,1517,3930,4164,2,18,0,0
2021-12-09 10:00,2021-12-09 10:00,0079 Nelson & Richards,0012 Dunsmuir & Richards,30 Day Pass,749,300,3723,3795,14,17,0,0
2021-12-09 10:00,2021-12-09 10:00,0048 Comox & Broughton,0005 Dunsmuir & Beatty,365 Plus,2658,724,3769,3940,7,3,0,0
2021-12-09 10:00,2021-12-09 10:00,0054 Expo & Carrall,0173 1st & Columbia,365 Corporate Standard Renewal,1654,487,3889,4114,9,16,0,0
2021-12-09 10:00,2021-12-09 10:00,0054 Expo & Carrall,0073 Ontario & 5th,365 Corporate Standard Renewal,1674,556,3677,3805,12,7,0,0
2021-12-09 10:00,2021-12-09 10:00,0083 Aquatic Centre,0028 Davie & Beach,365 Standard,1210,422,3782,3906,4,13,0,0
2021-12-09 10:00,2021-12-09 10:00,0039 Helmcken & Burrard,0017 Marinaside & Davie,30 Day Pass,1351,373,3887,4006,2,13,0,0
2021-12-09 10:00,2021-12-09 10:00,0037 Hornby & Nelson,0041 Cardero & Robson,30 Day Pass,2029,1237,3913,3818,18,11,0,0
2021-12-09 10:00,2021-12-09 10:00,0229 Keefer & Princess,0193 Science World,Community Pass,4024,1311,3911,4101,12,15,0,0
2021-12-09 10:00,2021-12-09 11:00,0035 Coal Harbour Community Centre,0105 Stanley Park - Totem Poles,30 Day Pass,2728,1141,3674,3881,23,13,0,0
2021-12-09 10:00,2021-12-09 11:00,0035 Coal Harbour Community Centre,0105 Stanley Park - Totem Poles,30 Day Pass,2703,1136,3602,3769,21,10,0,0
2021-12-09 10:00,2021-12-09 11:00,0136 David Lam Park - West,0004 Yaletown-Roundhouse Station,365 Corporate Plus Renewal,737,206,3808,3890,9,9,0,0
2021-12-09 10:00,2021-12-09 11:00,0143 South False Creek Seawall,0011 Ontario & Seawall,24 Hour,2231,838,3750,3960,7,10,0,0
2021-12-09 10:00,2021-12-09 11:00,0138 Richards & Helmcken,0189 Granville Island,24 Hour,4400,2331,3582,3810,15,13,0,0
2021-12-09 10:00,2021-12-09 11:00,0026 Beatty & Robson,0089 Burrard & Drake,365 Standard,1752,483,4093,4166,1,5,0,0
2021-12-09 10:00,2021-12-09 11:00,0138 Richards & Helmcken,0189 Granville Island,24 Hour,4318,2403,3486,3735,10,15,0,0
2021-12-09 10:00,2021-12-09 11:00,0005 Dunsmuir & Beatty,0016 Pender & Burrard,24 Hour,6920,2536,3905,4240,5,26,0,0
2021-12-09 10:00,2021-12-09 11:00,0032 Comox & Denman,0083 Aquatic Centre,365 Standard,1754,505,3831,4011,14,4,0,0
2021-12-09 10:00,2021-12-09 11:00,0138 Richards & Helmcken,0098 Carrall & Hastings,VIP,2221,562,3723,3990,1,7,0,0
2021-12-09 10:00,2021-12-09 11:00,0005 Dunsmuir & Beatty,0016 Pender & Burrard,24 Hour,6897,2763,3705,4032,15,24,0,0
2021-12-09 10:00,2021-12-09 11:00,0057 Marinaside & Cooperage,0106 Heather & 14th,30 Day Pass,2184,797,3982,4130,8,3,0,0
2021-12-09 10:00,2021-12-09 11:00,0211 14th & Alder,0053 Keefer & Abbott,Community Pass,3838,977,3929,4121,12,5,0,0
2021-12-09 10:00,2021-12-09 11:00,0035 Coal Harbour Community Centre,0209 Stanley Park - Information Booth,24 Hour,1843,1047,3885,4040,7,2,0,0
2021-12-09 10:00,2021-12-09 11:00,0068 Cypress & Broadway,0142 Beach & Cardero,30 Day Pass,3559,1676,3740,3889,7,11,0,0
2021-12-09 10:00,2021-12-09 11:00,0228 Keefer & Hawks,0138 Richards & Helmcken,Community Pass,3791,1331,3708,3982,7,2,0,0
2021-12-09 10:00,2021-12-09 11:00,0044 Pacific & Richards,0063 Robson & Granville,30 Day Pass,4808,1798,3718,3792,12,9,0,0
2021-12-09 10:00,2021-12-09 11:00,0066 Anderson & 2nd,0147 Chestnut & McNicoll,365 Plus,1551,2654,3803,4030,5,7,0,0
2021-12-09 11:00,2021-12-09 11:00,0236 Keith & 6th,0287 Carolina & Great Northern Way,365 Standard,1074,233,3795,3901,11,5,0,0
2021-12-09 11:00,2021-12-09 11:00,0106 Heather & 14th,0211 14th & Alder,Community Pass,982,321,3908,4048,6,3,0,0
2021-12-09 11:00,2021-12-09 11:00,0004 Yaletown-Roundhouse Station,0213 Pender & Gore,365 Standard,2250,413,3993,4111,3,10,0,0
2021-12-09 11:00,2021-12-09 11:00,0122 Haro & Denman,0047 Chilco & Beach,365 Standard,837,240,3711,3829,1,13,0,0
2021-12-09 11:00,2021-12-09 11:00,0089 Burrard & Drake,0063 Robson & Granville,365 Corporate Plus,1127,402,3848,4095,10,32,0,0
2021-12-09 11:00,2021-12-09 11:00,0187 Bute & Davie,0012 Dunsmuir & Richards,30 Day Pass,1962,919,3634,3869,3,23,0,0
2021-12-09 11:00,2021-12-09 11:00,0069 7th & Granville,0081 7th & Heather,365 Corporate Plus,1429,628,3761,3906,5,17,0,0
2021-12-09 11:00,2021-12-09 11:00,0088 Harwood & Bute,0096 Nicola & Robson,Community Pass,1235,375,3600,3813,3,1,0,0
2021-12-09 11:00,2021-12-09 11:00,0039 Helmcken & Burrard,0014 Canada Place,365 Standard,1527,359,3852,4000,14,20,0,0
2021-12-09 11:00,2021-12-09 11:00,0176 10th & Ontario,0026 Beatty & Robson,365 Plus,2632,603,3655,3842,19,1,0,0
2021-12-09 11:00,2021-12-09 11:00,0032 Comox & Denman,0032 Comox & Denman,30 Day Pass,0,20,3687,3831,11,11,0,0
2021-12-09 11:00,2021-12-09 11:00,0024 Hornby & Pender,0024 Hornby & Pender,30 Day Pass,10450,1254,3655,3798,14,14,282,2
2021-12-09 11:00,2021-12-09 11:00,0041 Cardero & Robson,0031 Morton & Denman,30 Day Pass,1227,877,3715,3798,16,4,0,0
2021-12-09 11:00,2021-12-09 11:00,0225 McLean & Pender,0239 Grant & Commercial,365 Day Founding Standard,1807,603,3821,3990,11,5,0,0
